,Label
819,display
820,display
821,camera
822,camera
823,performance
824,battery
825,performance
826,display
827,value for money
828,value for money
829,value for money
830,camera
831,camera
832,value for money
833,performance
834,battery
835,display
836,display
837,display
838,value for money
839,camera
840,performance
841,camera
842,camera
843,value for money
844,value for money
845,display
846,value for money
847,display
848,value for money
849,value for money
850,value for money
851,camera
852,performance
853,value for money
854,value for money
855,camera
856,value for money
857,performance
858,display
859,value for money
860,display
861,camera
862,display
863,display
864,value for money
865,performance
866,value for money
867,value for money
868,display
869,performance
870,camera
871,battery
872,value for money
873,value for money
874,display
875,camera
876,display
877,performance
878,display
879,value for money
880,value for money
881,value for money
882,value for money
883,battery
884,value for money
885,display
886,performance
887,value for money
888,camera
889,display
890,camera
891,value for money
892,camera
893,value for money
894,display
895,battery
896,performance
897,value for money
898,value for money
899,camera
900,value for money
901,battery
902,value for money
903,value for money
904,value for money
905,display
906,display
907,camera
908,performance
909,camera
910,value for money
911,display
912,display
913,value for money
914,performance
915,camera
916,display
917,display
918,value for money
919,camera
920,performance
921,value for money
922,value for money
923,value for money
924,performance
925,battery
926,display
927,camera
928,display
929,value for money
930,display
931,camera
932,performance
933,value for money
934,camera
935,camera
936,value for money
937,camera
938,display
939,display
940,display
941,value for money
942,performance
943,camera
944,value for money
945,performance
946,value for money
947,value for money
948,value for money
949,value for money
950,performance
951,value for money
952,value for money
953,camera
954,value for money
955,display
956,value for money
957,value for money
958,value for money
959,value for money
960,display
961,value for money
962,performance
963,value for money
964,camera
965,performance
966,performance
967,value for money
968,camera
969,display
970,value for money
971,value for money
972,display
973,display
974,display
975,camera
976,performance
977,performance
978,performance
979,camera
980,battery
981,value for money
982,display
983,value for money
984,display
985,value for money
986,camera
987,battery
988,camera
989,value for money
990,battery
991,value for money
992,camera
993,camera
994,value for money
995,camera
996,display
997,value for money
998,value for money
999,battery
1000,performance
1001,value for money
1002,value for money
1003,performance
1004,display
1005,value for money
1006,performance
1007,value for money
1008,display
1009,performance
1010,display
1011,camera
1012,camera
1013,value for money
1014,value for money
1015,camera
1016,camera
1017,value for money
1018,camera
1019,performance
1020,value for money
1021,value for money
1022,camera
1023,camera
1024,battery
1025,display
1026,display
1027,value for money
1028,performance
1029,performance
1030,value for money
1031,value for money
1032,display
1033,camera
1034,battery
1035,camera
1036,performance
1037,camera
1038,value for money
1039,value for money
1040,performance
1041,value for money
1042,value for money
1043,display
1044,camera
1045,camera
1046,value for money
1047,display
1048,value for money
1049,performance
1050,performance
1051,display
1052,value for money
1053,performance
1054,performance
1055,value for money
1056,value for money
1057,performance
1058,display
1059,display
1060,value for money
1061,performance
1062,battery
1063,value for money
1064,value for money
1065,camera
1066,value for money
1067,display
1068,value for money
1069,display
1070,value for money
1071,performance
1072,value for money
1073,performance
1074,performance
1075,value for money
1076,display
1077,camera
1078,display
1079,performance
1080,display
1081,display
1082,value for money
1083,camera
1084,performance
1085,value for money
1086,display
1087,value for money
1088,performance
1089,value for money
1090,performance
1091,value for money
1092,camera
1093,performance
1094,value for money
1095,camera
1096,value for money
1097,battery
1098,value for money
1099,performance
1100,camera
1101,value for money
1102,value for money
1103,display
1104,camera
1105,camera
1106,value for money
1107,display
1108,display
1109,display
1110,display
1111,display
1112,display
1113,display
1114,value for money
1115,performance
1116,value for money
1117,value for money
1118,display
1119,display
1120,camera
1121,value for money
1122,value for money
1123,display
1124,camera
1125,display
1126,battery
1127,performance
1128,display
1129,display
1130,camera
1131,display
1132,display
1133,display
1134,value for money
1135,display
1136,value for money
1137,camera
1138,battery
1139,performance
1140,value for money
1141,value for money
1142,value for money
1143,camera
1144,display
1145,value for money
1146,value for money
1147,performance
1148,performance
1149,value for money
1150,value for money
1151,value for money
1152,value for money
1153,camera
1154,display
1155,value for money
1156,performance
1157,value for money
1158,display
1159,camera
1160,display
1161,value for money
1162,display
1163,performance
1164,camera
1165,display
1166,display
1167,performance
1168,value for money
1169,performance
1170,display
1171,display
1172,display
1173,battery
1174,performance
1175,display
1176,camera
1177,value for money
1178,value for money
1179,value for money
1180,performance
1181,display
1182,display
1183,value for money
1184,display
1185,value for money
1186,display
1187,performance
1188,value for money
1189,value for money
1190,display
1191,performance
1192,camera
1193,camera
1194,performance
1195,value for money
1196,camera
1197,performance
1198,value for money
1199,value for money
1200,display
1201,camera
1202,value for money
1203,camera
1204,performance
1205,value for money
1206,camera
1207,value for money
1208,value for money
1209,camera
1210,value for money
1211,display
1212,camera
1213,value for money
1214,camera
1215,performance
1216,display
1217,display
1218,display
1219,value for money
1220,value for money
1221,camera
1222,display
1223,performance
1224,camera
1225,display
1226,camera
1227,display
1228,value for money
1229,display
1230,performance
1231,value for money
1232,value for money
1233,value for money
1234,value for money
1235,camera
1236,display
1237,performance
1238,display
1239,value for money
1240,performance
1241,camera
1242,value for money
1243,value for money
1244,camera
1245,performance
1246,value for money
1247,value for money
1248,value for money
1249,performance
1250,performance
1251,battery
1252,display
1253,display
1254,camera
1255,display
1256,performance
1257,camera
1258,battery
1259,camera
1260,camera
1261,value for money
1262,value for money
1263,value for money
1264,display
1265,value for money
1266,display
1267,camera
1268,performance
1269,performance
1270,performance
1271,value for money
1272,performance
1273,display
1274,camera
1275,camera
1276,performance
1277,performance
1278,display
1279,value for money
1280,value for money
1281,display
1282,camera
1283,camera
1284,camera
1285,display
1286,value for money
1287,battery
1288,value for money
1289,value for money
1290,camera
1291,value for money
1292,battery
1293,display
1294,display
1295,display
1296,value for money
1297,camera
1298,performance
1299,value for money
1300,display
1301,value for money
1302,display
1303,value for money
1304,performance
1305,display
1306,value for money
1307,camera
1308,display
1309,value for money
1310,value for money
1311,battery
1312,performance
1313,performance
1314,value for money
1315,camera
1316,value for money
1317,display
1318,camera
1319,value for money
1320,display
1321,value for money
1322,performance
1323,value for money
1324,camera
1325,display
1326,display
1327,camera
1328,value for money
1329,battery
1330,value for money
1331,value for money
1332,display
1333,value for money
1334,display
1335,value for money
1336,value for money
1337,display
1338,value for money
1339,value for money
1340,display
1341,camera
1342,value for money
1343,value for money
1344,value for money
1345,display
1346,display
1347,value for money
1348,display
1349,battery
1350,performance
1351,display
1352,battery
1353,value for money
1354,display
1355,battery
1356,camera
1357,battery
1358,value for money
1359,performance
1360,performance
1361,display
1362,display
1363,display
1364,camera
1365,display
1366,display
1367,display
1368,display
1369,display
1370,camera
1371,value for money
1372,value for money
1373,performance
1374,performance
1375,value for money
1376,camera
1377,camera
1378,performance
1379,display
1380,value for money
1381,display
1382,performance
1383,display
1384,value for money
1385,display
1386,display
1387,performance
1388,performance
1389,performance
1390,battery
1391,value for money
1392,display
1393,performance
1394,performance
1395,display
1396,value for money
1397,value for money
1398,performance
1399,battery
1400,value for money
1401,performance
1402,display
1403,value for money
1404,display
1405,value for money
1406,display
1407,camera
1408,value for money
1409,camera
1410,display
1411,battery
1412,display
1413,value for money
1414,battery
1415,camera
1416,value for money
1417,display
1418,camera
1419,value for money
1420,camera
1421,performance
1422,display
1423,performance
1424,camera
1425,camera
1426,camera
1427,display
1428,display
1429,value for money
1430,value for money
1431,performance
1432,camera
1433,camera
1434,value for money
1435,battery
1436,camera
1437,display
1438,camera
1439,display
1440,value for money
1441,value for money
1442,display
1443,display
1444,performance
1445,display
1446,display
1447,display
1448,display
1449,display
1450,value for money
1451,value for money
1452,display
1453,value for money
1454,camera
1455,display
1456,display
1457,value for money
1458,value for money
1459,display
1460,display
1461,value for money
1462,camera
1463,display
1464,camera
1465,performance
1466,battery
1467,display
1468,value for money
1469,camera
1470,value for money
1471,value for money
1472,camera
1473,camera
1474,display
1475,display
1476,display
1477,camera
1478,value for money
1479,value for money
1480,display
1481,display
1482,display
1483,display
1484,value for money
1485,value for money
1486,display
1487,display
1488,camera
1489,performance
1490,display
1491,display
1492,camera
1493,performance
1494,value for money
1495,camera
1496,value for money
1497,value for money
1498,camera
1499,camera
1500,battery
1501,camera
1502,value for money
1503,performance
1504,battery
1505,camera
1506,battery
1507,value for money
1508,performance
1509,value for money
1510,value for money
1511,camera
1512,value for money
1513,camera
1514,camera
1515,camera
1516,display
1517,display
1518,display
1519,battery
1520,battery
1521,value for money
1522,value for money
1523,camera
1524,performance
1525,camera
1526,value for money
1527,value for money
1528,performance
1529,performance
1530,display
1531,camera
1532,camera
1533,value for money
1534,value for money
1535,value for money
1536,value for money
1537,camera
1538,performance
1539,value for money
1540,performance
1541,display
1542,display
1543,performance
1544,performance
1545,camera
1546,value for money
1547,performance
1548,value for money
1549,value for money
1550,performance
1551,value for money
1552,display
1553,camera
1554,value for money
1555,display
1556,value for money
1557,display
1558,value for money
1559,camera
1560,performance
1561,performance
1562,display
1563,camera
1564,value for money
1565,value for money
1566,value for money
1567,camera
1568,value for money
1569,value for money
1570,value for money
1571,performance
1572,camera
1573,display
1574,performance
1575,performance
1576,display
1577,value for money
1578,display
1579,value for money
1580,display
1581,value for money
1582,value for money
1583,display
1584,display
1585,value for money
1586,display
1587,performance
1588,camera
1589,camera
1590,camera
1591,value for money
1592,value for money
1593,performance
1594,display
1595,value for money
1596,value for money
1597,battery
1598,value for money
1599,value for money
1600,camera
1601,value for money
1602,display
1603,battery
1604,display
1605,display
1606,value for money
1607,display
1608,camera
1609,display
1610,display
1611,value for money
1612,display
1613,value for money
1614,camera
1615,value for money
1616,display
1617,display
1618,performance
1619,battery
1620,value for money
1621,battery
1622,battery
1623,performance
1624,camera
1625,display
1626,performance
1627,display
1628,value for money
1629,display
1630,value for money
1631,value for money
1632,display
1633,value for money
1634,value for money
1635,value for money
1636,camera
1637,value for money
1638,camera
1639,battery
1640,display
1641,value for money
1642,camera
1643,performance
1644,performance
1645,battery
1646,value for money
1647,value for money
1648,performance
1649,value for money
1650,camera
1651,value for money
1652,value for money
1653,value for money
1654,value for money
1655,battery
1656,display
1657,value for money
1658,camera
1659,camera
1660,camera
1661,camera
1662,value for money
1663,value for money
1664,value for money
1665,performance
1666,display
1667,camera
1668,value for money
1669,value for money
1670,camera
1671,display
1672,display
1673,performance
1674,value for money
1675,camera
1676,value for money
1677,display
1678,camera
1679,camera
1680,display
1681,camera
1682,display
1683,value for money
1684,camera
1685,performance
1686,value for money
1687,value for money
1688,battery
1689,camera
1690,camera
1691,value for money
1692,camera
1693,camera
1694,display
1695,value for money
1696,display
1697,value for money
1698,value for money
1699,display
1700,display
1701,display
1702,display
1703,performance
1704,performance
1705,display
1706,value for money
1707,value for money
1708,value for money
1709,display
1710,camera
1711,value for money
1712,value for money
1713,value for money
1714,battery
1715,camera
1716,display
1717,display
1718,value for money
1719,value for money
1720,camera
1721,performance
1722,value for money
1723,display
1724,display
1725,battery
1726,battery
1727,camera
1728,display
1729,performance
1730,display
1731,performance
1732,value for money
1733,battery
1734,display
1735,display
1736,battery
1737,display
1738,value for money
1739,performance
1740,value for money
1741,battery
1742,display
1743,display
1744,display
1745,display
1746,display
1747,battery
1748,camera
1749,performance
1750,performance
1751,display
1752,value for money
1753,value for money
1754,value for money
1755,display
1756,value for money
1757,performance
1758,value for money
1759,value for money
1760,value for money
1761,display
1762,value for money
1763,value for money
1764,display
1765,value for money
1766,value for money
1767,value for money
1768,value for money
1769,display
1770,battery
1771,display
1772,camera
1773,performance
1774,value for money
1775,camera
1776,camera
1777,value for money
1778,battery
1779,performance
1780,camera
1781,value for money
1782,value for money
1783,display
1784,display
1785,display
1786,value for money
1787,value for money
1788,performance
1789,display
1790,performance
1791,display
1792,value for money
1793,camera
1794,display
1795,display
1796,value for money
1797,camera
1798,value for money
1799,camera
1800,camera
1801,display
1802,value for money
1803,battery
1804,camera
1805,camera
1806,value for money
1807,value for money
1808,value for money
1809,display
1810,value for money
1811,display
1812,value for money
1813,value for money
1814,camera
1815,value for money
1816,display
1817,display
1818,value for money
1819,display
1820,display
1821,display
1822,camera
1823,value for money
1824,value for money
1825,display
1826,value for money
1827,display
1828,value for money
1829,display
1830,value for money
1831,camera
1832,display
1833,value for money
1834,value for money
1835,value for money
1836,camera
1837,performance
1838,performance
1839,display
1840,camera
1841,value for money
1842,display
1843,camera
1844,value for money
1845,value for money
1846,value for money
1847,battery
1848,battery
1849,display
1850,value for money
1851,value for money
1852,performance
1853,battery
1854,battery
1855,value for money
1856,camera
1857,value for money
1858,performance
1859,value for money
1860,battery
1861,performance
1862,display
1863,value for money
1864,camera
1865,camera
1866,performance
1867,display
1868,display
1869,value for money
1870,display
1871,display
1872,value for money
1873,display
1874,value for money
1875,display
1876,camera
1877,value for money
1878,camera
1879,value for money
1880,camera
1881,value for money
1882,value for money
1883,value for money
1884,value for money
1885,display
1886,performance
1887,display
1888,performance
1889,value for money
1890,display
1891,display
1892,display
1893,battery
1894,value for money
1895,value for money
1896,value for money
1897,battery
1898,camera
1899,camera
1900,value for money
1901,display
1902,display
1903,value for money
1904,display
1905,performance
1906,camera
1907,value for money
1908,value for money
1909,value for money
1910,display
1911,value for money
1912,performance
1913,performance
1914,display
1915,value for money
1916,camera
1917,value for money
1918,performance
1919,value for money
1920,display
1921,display
1922,camera
1923,value for money
1924,display
1925,value for money
1926,camera
1927,value for money
1928,value for money
1929,battery
1930,value for money
1931,value for money
1932,camera
1933,camera
1934,display
1935,value for money
1936,display
1937,performance
1938,display
1939,camera
1940,camera
1941,camera
1942,value for money
1943,value for money
1944,value for money
1945,value for money
1946,camera
1947,value for money
1948,display
1949,value for money
1950,display
1951,display
1952,value for money
1953,display
1954,value for money
1955,display
1956,camera
1957,display
1958,display
1959,value for money
1960,battery
1961,display
1962,battery
1963,camera
1964,value for money
1965,battery
1966,display
1967,performance
1968,value for money
1969,camera
1970,value for money
1971,value for money
1972,display
1973,value for money
1974,display
1975,camera
1976,performance
1977,camera
1978,value for money
1979,value for money
1980,performance
1981,display
1982,display
1983,display
1984,display
1985,performance
1986,display
1987,value for money
1988,performance
1989,value for money
1990,camera
1991,value for money
1992,value for money
1993,value for money
1994,display
1995,value for money
1996,camera
1997,display
1998,display
1999,camera
2000,performance
2001,performance
2002,value for money
2003,camera
2004,performance
2005,performance
2006,value for money
2007,performance
2008,value for money
2009,display
2010,performance
2011,value for money
2012,value for money
2013,display
2014,value for money
2015,display
2016,value for money
2017,value for money
2018,value for money
2019,value for money
2020,performance
2021,value for money
2022,value for money
2023,camera
2024,value for money
2025,performance
2026,display
2027,performance
2028,performance
2029,value for money
2030,display
2031,value for money
2032,value for money
2033,display
2034,battery
2035,camera
2036,performance
2037,display
2038,performance
2039,value for money
2040,display
2041,value for money
2042,display
2043,camera
2044,value for money
2045,value for money
2046,value for money
2047,display
2048,performance
2049,performance
2050,display
2051,camera
2052,display
2053,battery
2054,display
2055,performance
2056,battery
2057,value for money
2058,value for money
2059,value for money
2060,display
2061,value for money
2062,performance
2063,display
2064,camera
2065,display
2066,battery
2067,battery
2068,display
2069,value for money
2070,display
2071,display
2072,performance
2073,display
2074,performance
2075,value for money
2076,value for money
2077,camera
2078,display
2079,camera
2080,value for money
2081,value for money
2082,value for money
2083,value for money
2084,value for money
2085,battery
2086,display
2087,value for money
2088,value for money
2089,value for money
2090,value for money
2091,display
2092,camera
2093,camera
2094,display
2095,display
2096,camera
2097,display
2098,camera
2099,performance
2100,display
2101,display
2102,display
2103,camera
2104,display
2105,display
2106,value for money
2107,display
2108,display
2109,display
2110,battery
2111,value for money
2112,camera
2113,battery
2114,value for money
2115,display
2116,display
2117,display
2118,camera
2119,display
2120,performance
2121,display
2122,value for money
2123,display
2124,performance
2125,display
2126,value for money
2127,camera
2128,display
2129,display
2130,camera
2131,camera
2132,camera
2133,performance
2134,camera
2135,display
2136,value for money
2137,value for money
2138,display
2139,camera
2140,camera
2141,performance
2142,camera
2143,display
2144,display
2145,value for money
2146,value for money
2147,value for money
2148,camera
2149,display
2150,value for money
2151,display
2152,battery
2153,display
2154,display
2155,value for money
2156,value for money
2157,performance
2158,value for money
2159,display
2160,value for money
2161,value for money
2162,display
2163,performance
2164,value for money
2165,value for money
2166,value for money
2167,value for money
2168,value for money
2169,value for money
2170,camera
2171,value for money
2172,value for money
2173,camera
2174,camera
2175,performance
2176,value for money
2177,display
2178,value for money
2179,display
2180,performance
2181,display
2182,performance
2183,camera
2184,camera
2185,value for money
2186,camera
2187,display
2188,value for money
2189,camera
2190,performance
2191,display
2192,camera
2193,performance
2194,display
2195,display
2196,display
2197,camera
2198,performance
2199,value for money
2200,value for money
2201,value for money
2202,performance
2203,display
2204,display
2205,camera
2206,value for money
2207,camera
2208,performance
2209,camera
2210,camera
2211,camera
2212,value for money
2213,display
2214,battery
2215,value for money
2216,camera
2217,value for money
2218,display
2219,value for money
2220,value for money
2221,display
2222,camera
2223,camera
2224,display
2225,value for money
2226,display
2227,camera
2228,performance
2229,camera
2230,camera
2231,value for money
2232,camera
2233,performance
2234,performance
2235,camera
2236,value for money
2237,value for money
2238,value for money
2239,value for money
2240,performance
2241,display
2242,value for money
2243,value for money
2244,value for money
2245,value for money
2246,value for money
2247,value for money
2248,display
2249,value for money
2250,value for money
2251,value for money
2252,display
2253,performance
2254,display
2255,value for money
2256,value for money
2257,value for money
2258,display
2259,value for money
2260,display
2261,value for money
2262,performance
2263,value for money
2264,battery
2265,display
2266,value for money
2267,value for money
2268,battery
2269,value for money
2270,value for money
2271,value for money
2272,display
2273,display
2274,value for money
2275,battery
2276,value for money
2277,value for money
2278,display
2279,value for money
2280,camera
2281,value for money
2282,camera
2283,battery
2284,camera
2285,camera
2286,display
2287,display
2288,display
2289,camera
2290,battery
2291,value for money
2292,value for money
2293,display
2294,value for money
2295,display
2296,display
2297,camera
2298,value for money
2299,display
2300,display
2301,value for money
2302,performance
2303,value for money
2304,camera
2305,performance
2306,value for money
2307,battery
2308,value for money
2309,value for money
2310,value for money
2311,display
2312,value for money
2313,camera
2314,value for money
2315,value for money
2316,performance
2317,display
2318,performance
2319,value for money
2320,camera
2321,battery
2322,value for money
2323,camera
2324,camera
2325,display
2326,value for money
2327,battery
2328,value for money
2329,camera
2330,value for money
2331,value for money
2332,performance
2333,value for money
2334,performance
2335,value for money
2336,performance
2337,camera
2338,display
2339,performance
2340,value for money
2341,camera
2342,value for money
2343,display
2344,value for money
2345,display
2346,display
2347,performance
2348,performance
2349,value for money
2350,value for money
2351,display
2352,display
2353,display
2354,value for money
2355,display
2356,display
2357,value for money
2358,display
2359,performance
2360,display
2361,performance
2362,display
2363,value for money
2364,performance
2365,value for money
2366,performance
2367,display
2368,value for money
2369,display
2370,camera
2371,battery
2372,camera
2373,camera
2374,performance
2375,performance
2376,value for money
2377,display
2378,value for money
2379,camera
2380,battery
2381,display
2382,camera
2383,value for money
2384,display
2385,display
2386,value for money
2387,value for money
2388,camera
2389,camera
2390,value for money
2391,performance
2392,camera
2393,value for money
2394,value for money
2395,camera
2396,value for money
2397,battery
2398,display
2399,display
2400,battery
2401,display
2402,battery
2403,display
2404,display
2405,camera
2406,value for money
2407,display
2408,performance
2409,display
2410,value for money
2411,value for money
2412,performance
2413,display
2414,display
2415,value for money
2416,camera
2417,display
2418,display
2419,camera
2420,value for money
2421,display
2422,value for money
2423,display
2424,display
2425,value for money
2426,performance
2427,camera
2428,camera
2429,camera
2430,display
2431,performance
2432,display
2433,camera
2434,display
2435,camera
2436,display
2437,performance
2438,performance
2439,display
2440,display
2441,value for money
2442,value for money
2443,value for money
2444,value for money
2445,performance
2446,value for money
2447,performance
2448,value for money
2449,performance
2450,battery
2451,value for money
2452,value for money
2453,camera
2454,display
2455,value for money
2456,value for money
2457,value for money
2458,display
2459,camera
2460,value for money
2461,value for money
2462,display
