,Label
173,Negative
174,Positive
175,Positive
176,Negative
177,Positive
178,Positive
179,Positive
180,Negative
181,Positive
182,Positive
183,Positive
184,Positive
185,Positive
186,Positive
187,Positive
188,Positive
189,Positive
190,Positive
191,Positive
192,Positive
193,Negative
194,Negative
195,Negative
196,Positive
197,Positive
198,Positive
199,Positive
200,Positive
201,Positive
202,Positive
203,Positive
204,Negative
205,Negative
206,Positive
207,Positive
208,Positive
209,Negative
210,Negative
211,Positive
212,Positive
213,Positive
214,Negative
215,Negative
216,Negative
217,Positive
218,Positive
219,Positive
220,Positive
221,Negative
222,Positive
223,Negative
224,Negative
225,Positive
226,Positive
227,Negative
228,Positive
229,Positive
230,Positive
231,Positive
232,Positive
233,Negative
234,Positive
235,Negative
236,Positive
237,Negative
238,Positive
239,Positive
240,Positive
241,Negative
242,Negative
243,Positive
244,Negative
245,Positive
246,Positive
247,Positive
248,Positive
249,Positive
250,Positive
251,Positive
252,Positive
253,Negative
254,Positive
255,Positive
256,Negative
257,Positive
258,Negative
259,Negative
260,Positive
261,Negative
262,Negative
263,Positive
264,Positive
265,Positive
266,Negative
267,Positive
268,Positive
269,Positive
270,Positive
271,Positive
272,Positive
273,Positive
274,Positive
275,Positive
276,Positive
277,Positive
278,Positive
279,Positive
280,Positive
281,Negative
282,Negative
283,Positive
284,Positive
285,Positive
286,Negative
287,Positive
288,Positive
289,Positive
290,Negative
291,Positive
292,Positive
293,Positive
294,Positive
295,Positive
296,Negative
297,Positive
298,Positive
299,Positive
300,Positive
301,Negative
302,Positive
303,Positive
304,Positive
305,Negative
306,Positive
307,Positive
308,Positive
309,Positive
310,Positive
311,Positive
312,Positive
313,Negative
314,Positive
315,Positive
316,Positive
317,Negative
318,Positive
319,Negative
320,Negative
321,Positive
322,Positive
323,Positive
324,Positive
325,Positive
326,Positive
327,Positive
328,Positive
329,Positive
330,Positive
331,Negative
332,Negative
333,Negative
334,Positive
335,Positive
336,Positive
337,Positive
338,Negative
339,Positive
340,Positive
341,Positive
342,Positive
343,Positive
344,Positive
345,Positive
346,Positive
347,Negative
348,Positive
349,Positive
350,Negative
351,Positive
352,Positive
353,Positive
354,Positive
355,Positive
356,Positive
357,Positive
358,Negative
359,Positive
360,Positive
361,Positive
362,Positive
363,Positive
364,Positive
365,Negative
366,Positive
367,Negative
368,Positive
369,Positive
370,Positive
371,Negative
372,Negative
373,Positive
374,Positive
375,Negative
376,Negative
377,Positive
378,Positive
379,Positive
380,Negative
381,Positive
382,Positive
383,Positive
384,Positive
385,Positive
386,Negative
387,Positive
388,Positive
389,Positive
390,Positive
391,Negative
392,Negative
393,Negative
394,Positive
395,Positive
396,Negative
397,Positive
398,Positive
399,Positive
400,Positive
401,Positive
402,Negative
403,Positive
404,Positive
405,Positive
406,Positive
407,Positive
408,Positive
409,Negative
410,Positive
411,Negative
412,Positive
413,Positive
414,Positive
415,Negative
416,Positive
417,Positive
418,Positive
419,Positive
420,Negative
421,Positive
422,Positive
423,Positive
424,Negative
425,Negative
426,Negative
427,Negative
428,Positive
429,Negative
430,Positive
431,Negative
432,Positive
433,Positive
434,Positive
435,Positive
436,Positive
437,Positive
438,Positive
439,Positive
440,Negative
441,Positive
442,Negative
443,Negative
444,Positive
445,Positive
446,Positive
447,Positive
448,Negative
449,Positive
450,Positive
451,Positive
452,Positive
453,Positive
454,Positive
455,Negative
456,Negative
457,Positive
458,Negative
459,Negative
460,Positive
461,Positive
462,Negative
463,Positive
464,Negative
465,Negative
466,Positive
467,Positive
468,Positive
469,Negative
470,Positive
471,Positive
472,Positive
473,Negative
474,Positive
475,Positive
476,Positive
477,Negative
478,Positive
479,Positive
480,Positive
481,Positive
482,Positive
483,Positive
484,Positive
485,Positive
486,Positive
487,Positive
488,Positive
489,Positive
490,Positive
491,Positive
492,Negative
493,Positive
494,Negative
495,Negative
496,Positive
497,Positive
498,Positive
499,Positive
500,Negative
501,Positive
502,Negative
503,Negative
504,Positive
505,Negative
506,Negative
507,Negative
508,Positive
509,Negative
510,Positive
511,Negative
512,Positive
513,Negative
514,Positive
515,Positive
516,Negative
517,Positive
518,Positive
519,Positive
520,Positive
521,Positive
522,Positive
523,Negative
524,Positive
525,Positive
526,Positive
527,Negative
528,Negative
529,Positive
530,Negative
531,Negative
532,Positive
533,Positive
534,Positive
535,Positive
536,Positive
537,Positive
538,Positive
539,Negative
540,Positive
541,Positive
542,Positive
543,Negative
544,Positive
545,Negative
546,Positive
547,Positive
548,Negative
549,Negative
550,Positive
551,Positive
552,Positive
553,Positive
554,Positive
555,Positive
556,Negative
557,Positive
558,Positive
559,Positive
560,Positive
561,Positive
562,Positive
563,Positive
564,Negative
565,Positive
566,Positive
567,Positive
568,Negative
569,Positive
570,Positive
571,Positive
572,Negative
573,Positive
574,Negative
575,Positive
576,Positive
577,Positive
578,Positive
579,Positive
580,Positive
581,Negative
582,Positive
583,Positive
584,Negative
585,Positive
586,Positive
587,Positive
588,Positive
589,Positive
590,Positive
591,Positive
592,Negative
593,Negative
594,Negative
595,Positive
596,Negative
597,Negative
598,Positive
599,Positive
600,Positive
601,Positive
602,Positive
603,Positive
604,Positive
605,Negative
606,Negative
607,Positive
608,Negative
609,Positive
610,Negative
611,Positive
612,Positive
613,Positive
614,Negative
615,Positive
616,Negative
617,Positive
618,Positive
619,Positive
620,Positive
621,Positive
622,Positive
623,Positive
624,Positive
625,Positive
626,Negative
627,Positive
628,Negative
629,Positive
630,Negative
631,Positive
632,Positive
633,Negative
634,Negative
635,Positive
636,Positive
637,Positive
638,Positive
639,Positive
640,Positive
641,Positive
642,Negative
643,Positive
644,Negative
645,Negative
646,Positive
647,Negative
648,Positive
649,Negative
650,Negative
651,Positive
652,Positive
653,Positive
654,Positive
655,Positive
656,Positive
657,Positive
658,Negative
659,Positive
660,Positive
661,Positive
662,Positive
663,Positive
664,Negative
665,Positive
666,Positive
667,Positive
668,Positive
669,Positive
670,Positive
671,Positive
672,Negative
673,Positive
674,Positive
675,Positive
676,Positive
677,Positive
678,Positive
679,Positive
680,Positive
681,Negative
682,Positive
683,Positive
684,Positive
685,Negative
686,Positive
687,Positive
688,Negative
689,Positive
690,Negative
691,Positive
692,Positive
693,Positive
694,Positive
695,Positive
696,Positive
697,Positive
698,Positive
699,Positive
700,Positive
701,Positive
702,Positive
703,Positive
704,Positive
705,Positive
706,Positive
707,Positive
708,Positive
709,Positive
710,Negative
711,Positive
712,Negative
713,Positive
714,Positive
715,Positive
716,Positive
717,Positive
718,Positive
719,Positive
720,Positive
721,Positive
722,Negative
723,Positive
724,Positive
725,Positive
726,Negative
727,Positive
728,Positive
729,Positive
730,Positive
731,Positive
732,Positive
733,Positive
734,Positive
735,Positive
736,Negative
737,Positive
738,Negative
739,Positive
740,Positive
741,Negative
742,Positive
743,Positive
744,Positive
745,Positive
746,Negative
747,Positive
748,Positive
749,Negative
750,Positive
751,Positive
752,Positive
753,Positive
754,Positive
755,Negative
756,Negative
757,Positive
758,Positive
759,Positive
760,Positive
761,Positive
762,Positive
763,Positive
764,Negative
765,Negative
766,Positive
767,Positive
768,Positive
769,Negative
770,Positive
771,Positive
772,Positive
773,Negative
774,Positive
775,Positive
776,Positive
777,Positive
778,Positive
779,Positive
780,Positive
781,Positive
782,Positive
783,Positive
784,Positive
785,Positive
786,Positive
787,Positive
788,Positive
789,Positive
790,Positive
791,Positive
792,Negative
793,Negative
794,Negative
795,Positive
796,Positive
797,Positive
798,Positive
799,Positive
800,Positive
801,Positive
802,Positive
803,Positive
804,Positive
805,Positive
806,Negative
807,Positive
808,Positive
809,Positive
810,Negative
811,Positive
812,Positive
813,Positive
814,Positive
815,Negative
816,Positive
817,Positive
818,Negative
819,Negative
820,Positive
821,Positive
822,Positive
823,Negative
824,Negative
825,Negative
826,Positive
827,Positive
828,Positive
829,Positive
830,Negative
831,Positive
832,Positive
833,Positive
834,Positive
835,Positive
836,Positive
837,Negative
838,Negative
839,Negative
840,Positive
841,Positive
842,Positive
843,Positive
844,Positive
845,Positive
846,Negative
847,Negative
848,Positive
849,Positive
850,Positive
851,Positive
852,Negative
853,Positive
854,Positive
855,Positive
856,Positive
857,Positive
858,Positive
859,Positive
860,Positive
861,Positive
862,Positive
863,Negative
864,Positive
865,Positive
866,Negative
867,Negative
868,Positive
869,Positive
870,Negative
871,Negative
872,Positive
873,Positive
874,Negative
875,Positive
876,Positive
877,Positive
878,Positive
879,Positive
880,Positive
881,Negative
882,Negative
883,Positive
884,Negative
885,Positive
886,Positive
887,Positive
888,Positive
889,Positive
890,Positive
891,Negative
892,Negative
893,Negative
894,Negative
895,Positive
896,Positive
897,Positive
898,Positive
899,Positive
900,Positive
901,Negative
902,Positive
903,Positive
904,Negative
905,Negative
906,Negative
907,Negative
908,Positive
909,Negative
910,Negative
911,Positive
912,Positive
913,Negative
914,Positive
915,Positive
916,Positive
917,Negative
918,Negative
919,Positive
920,Positive
921,Negative
922,Negative
923,Negative
924,Positive
925,Positive
926,Positive
927,Positive
928,Positive
929,Positive
930,Positive
931,Positive
932,Positive
933,Positive
934,Positive
935,Positive
936,Positive
937,Positive
938,Negative
939,Negative
940,Positive
941,Negative
942,Positive
943,Negative
944,Negative
945,Positive
946,Positive
947,Positive
948,Negative
949,Positive
950,Positive
951,Positive
952,Negative
953,Positive
954,Positive
955,Negative
956,Positive
957,Positive
958,Negative
959,Positive
960,Negative
961,Negative
962,Positive
963,Positive
964,Positive
965,Positive
966,Positive
967,Positive
968,Positive
969,Positive
970,Positive
971,Positive
972,Positive
973,Positive
974,Positive
975,Positive
976,Negative
977,Positive
978,Positive
979,Positive
980,Positive
981,Positive
982,Positive
983,Positive
984,Positive
985,Positive
986,Positive
987,Positive
988,Positive
989,Positive
990,Positive
991,Positive
992,Positive
993,Positive
994,Positive
995,Negative
996,Negative
997,Negative
998,Positive
999,Positive
1000,Positive
1001,Positive
1002,Positive
1003,Positive
1004,Negative
1005,Positive
1006,Positive
1007,Positive
1008,Positive
1009,Positive
1010,Positive
1011,Positive
1012,Positive
1013,Positive
1014,Positive
1015,Positive
1016,Negative
1017,Negative
1018,Positive
1019,Positive
1020,Positive
1021,Negative
1022,Negative
1023,Positive
1024,Positive
1025,Negative
1026,Positive
1027,Negative
1028,Positive
1029,Positive
1030,Positive
1031,Positive
1032,Positive
1033,Negative
1034,Positive
1035,Positive
1036,Positive
1037,Positive
1038,Negative
1039,Negative
1040,Negative
1041,Positive
1042,Negative
1043,Negative
1044,Positive
1045,Positive
1046,Positive
1047,Negative
1048,Positive
1049,Positive
1050,Negative
1051,Positive
1052,Positive
1053,Positive
1054,Negative
1055,Positive
1056,Positive
1057,Positive
1058,Positive
1059,Positive
1060,Positive
1061,Negative
1062,Positive
1063,Positive
1064,Positive
1065,Positive
1066,Positive
1067,Positive
1068,Positive
1069,Positive
1070,Positive
1071,Negative
1072,Positive
1073,Positive
1074,Positive
1075,Positive
1076,Positive
1077,Positive
1078,Positive
1079,Negative
1080,Positive
1081,Positive
1082,Negative
1083,Positive
1084,Positive
1085,Positive
1086,Positive
1087,Negative
1088,Positive
1089,Positive
1090,Positive
1091,Positive
1092,Positive
1093,Positive
1094,Positive
1095,Negative
1096,Positive
1097,Positive
1098,Positive
1099,Positive
1100,Positive
1101,Positive
1102,Positive
1103,Positive
1104,Positive
1105,Positive
1106,Positive
1107,Negative
1108,Positive
1109,Positive
1110,Positive
1111,Positive
1112,Positive
1113,Negative
1114,Positive
1115,Positive
1116,Negative
1117,Negative
1118,Positive
1119,Positive
1120,Positive
1121,Negative
1122,Positive
1123,Positive
1124,Positive
1125,Positive
1126,Positive
1127,Positive
1128,Positive
1129,Positive
1130,Positive
1131,Positive
1132,Negative
1133,Positive
1134,Positive
1135,Positive
1136,Negative
1137,Positive
1138,Negative
1139,Positive
1140,Positive
1141,Positive
1142,Positive
1143,Negative
1144,Positive
1145,Positive
1146,Positive
1147,Positive
1148,Positive
1149,Negative
1150,Positive
1151,Positive
1152,Positive
1153,Positive
1154,Negative
1155,Positive
1156,Positive
1157,Negative
1158,Positive
1159,Positive
1160,Positive
1161,Positive
1162,Negative
1163,Positive
1164,Positive
1165,Positive
1166,Positive
1167,Negative
1168,Positive
1169,Positive
1170,Positive
1171,Positive
1172,Negative
1173,Positive
1174,Positive
1175,Negative
1176,Positive
1177,Negative
1178,Positive
1179,Positive
1180,Negative
1181,Positive
1182,Positive
1183,Positive
1184,Positive
1185,Negative
1186,Positive
1187,Positive
1188,Positive
1189,Negative
1190,Positive
1191,Positive
1192,Positive
1193,Positive
1194,Positive
1195,Positive
1196,Negative
1197,Positive
1198,Positive
1199,Positive
1200,Positive
1201,Positive
1202,Positive
1203,Negative
1204,Positive
1205,Negative
1206,Positive
1207,Negative
1208,Negative
1209,Positive
1210,Positive
1211,Positive
1212,Positive
1213,Positive
1214,Negative
1215,Negative
1216,Negative
1217,Positive
1218,Positive
1219,Negative
1220,Positive
1221,Positive
1222,Negative
1223,Positive
1224,Positive
1225,Positive
1226,Positive
1227,Positive
1228,Negative
1229,Negative
1230,Positive
1231,Negative
1232,Positive
1233,Positive
1234,Positive
1235,Positive
1236,Positive
1237,Positive
1238,Positive
1239,Positive
1240,Positive
1241,Positive
1242,Positive
1243,Positive
1244,Positive
1245,Negative
1246,Negative
1247,Negative
1248,Positive
1249,Negative
1250,Positive
1251,Positive
1252,Positive
1253,Positive
1254,Negative
1255,Positive
1256,Positive
1257,Positive
1258,Positive
1259,Positive
1260,Positive
1261,Negative
1262,Positive
1263,Positive
1264,Positive
1265,Positive
1266,Negative
1267,Positive
1268,Positive
1269,Positive
1270,Negative
1271,Negative
1272,Positive
1273,Positive
1274,Positive
1275,Positive
1276,Positive
1277,Positive
1278,Negative
1279,Positive
1280,Negative
1281,Negative
1282,Negative
1283,Positive
1284,Positive
1285,Positive
1286,Positive
1287,Positive
1288,Positive
1289,Negative
1290,Positive
1291,Positive
1292,Negative
1293,Negative
1294,Positive
1295,Negative
1296,Positive
1297,Negative
1298,Negative
1299,Negative
1300,Positive
1301,Positive
1302,Positive
1303,Positive
1304,Positive
1305,Positive
1306,Positive
1307,Positive
1308,Positive
1309,Positive
1310,Positive
1311,Positive
1312,Positive
1313,Positive
1314,Negative
1315,Positive
1316,Positive
1317,Negative
1318,Positive
1319,Positive
1320,Positive
1321,Positive
1322,Positive
1323,Positive
1324,Positive
1325,Positive
1326,Negative
1327,Positive
1328,Positive
1329,Negative
1330,Positive
1331,Positive
1332,Positive
1333,Positive
1334,Positive
1335,Negative
1336,Positive
1337,Positive
1338,Positive
1339,Negative
1340,Positive
1341,Positive
1342,Positive
1343,Positive
1344,Negative
1345,Negative
1346,Negative
1347,Positive
1348,Positive
1349,Positive
1350,Negative
1351,Positive
1352,Positive
1353,Positive
1354,Negative
1355,Positive
1356,Positive
1357,Positive
1358,Positive
1359,Positive
1360,Positive
1361,Positive
1362,Negative
1363,Positive
1364,Positive
1365,Negative
1366,Positive
1367,Negative
1368,Positive
1369,Positive
1370,Negative
1371,Negative
1372,Positive
1373,Positive
1374,Positive
1375,Negative
1376,Positive
1377,Positive
1378,Positive
1379,Positive
1380,Positive
1381,Negative
1382,Negative
1383,Negative
1384,Positive
1385,Positive
1386,Positive
1387,Positive
1388,Positive
1389,Positive
1390,Positive
1391,Positive
1392,Positive
1393,Positive
1394,Positive
1395,Positive
1396,Positive
1397,Positive
1398,Positive
1399,Positive
1400,Positive
1401,Positive
1402,Negative
1403,Negative
1404,Positive
1405,Positive
1406,Positive
1407,Positive
1408,Positive
1409,Positive
1410,Negative
1411,Positive
1412,Positive
1413,Positive
1414,Negative
1415,Positive
1416,Negative
1417,Positive
1418,Positive
1419,Positive
1420,Positive
1421,Negative
1422,Negative
1423,Negative
1424,Positive
1425,Positive
1426,Positive
1427,Positive
1428,Positive
1429,Negative
1430,Positive
1431,Positive
1432,Positive
1433,Positive
1434,Positive
1435,Positive
1436,Positive
1437,Positive
1438,Negative
1439,Positive
1440,Positive
1441,Positive
1442,Positive
1443,Positive
1444,Negative
1445,Negative
1446,Positive
1447,Positive
1448,Positive
1449,Positive
1450,Positive
1451,Positive
1452,Positive
1453,Positive
1454,Positive
1455,Positive
1456,Negative
1457,Positive
1458,Positive
1459,Positive
1460,Positive
1461,Positive
1462,Positive
1463,Positive
1464,Positive
1465,Negative
1466,Negative
1467,Positive
1468,Positive
1469,Positive
1470,Positive
1471,Negative
1472,Negative
1473,Positive
1474,Positive
1475,Positive
1476,Positive
1477,Positive
1478,Positive
1479,Positive
1480,Positive
1481,Positive
1482,Negative
1483,Positive
1484,Positive
1485,Negative
1486,Positive
1487,Positive
1488,Positive
1489,Positive
1490,Positive
1491,Positive
1492,Positive
1493,Positive
1494,Negative
1495,Positive
1496,Negative
1497,Positive
1498,Positive
1499,Negative
1500,Positive
1501,Negative
1502,Positive
1503,Positive
1504,Positive
1505,Positive
1506,Negative
1507,Positive
1508,Positive
1509,Positive
1510,Negative
1511,Positive
1512,Positive
1513,Negative
1514,Positive
1515,Positive
1516,Positive
1517,Positive
1518,Positive
1519,Positive
1520,Positive
1521,Positive
1522,Positive
1523,Positive
1524,Positive
1525,Positive
1526,Negative
1527,Positive
1528,Positive
1529,Positive
1530,Positive
1531,Positive
1532,Positive
1533,Negative
1534,Negative
1535,Positive
1536,Positive
1537,Negative
1538,Positive
1539,Negative
1540,Positive
1541,Positive
1542,Negative
1543,Positive
1544,Positive
1545,Positive
1546,Positive
1547,Positive
1548,Positive
1549,Negative
1550,Positive
1551,Positive
1552,Positive
1553,Negative
1554,Positive
1555,Positive
1556,Negative
1557,Positive
1558,Positive
1559,Positive
1560,Negative
1561,Positive
1562,Positive
1563,Positive
1564,Positive
1565,Positive
1566,Positive
1567,Positive
1568,Positive
1569,Positive
1570,Positive
1571,Positive
1572,Positive
1573,Positive
1574,Positive
1575,Positive
1576,Positive
1577,Positive
1578,Negative
1579,Positive
1580,Positive
1581,Positive
1582,Positive
1583,Positive
1584,Positive
1585,Positive
1586,Positive
1587,Positive
1588,Positive
1589,Positive
1590,Positive
1591,Positive
1592,Positive
1593,Positive
1594,Negative
1595,Positive
1596,Negative
1597,Positive
1598,Positive
1599,Positive
1600,Positive
1601,Negative
1602,Negative
1603,Positive
1604,Positive
1605,Positive
1606,Positive
1607,Positive
1608,Positive
1609,Negative
1610,Positive
1611,Positive
1612,Positive
1613,Positive
1614,Positive
1615,Negative
1616,Positive
1617,Positive
1618,Negative
1619,Negative
1620,Positive
1621,Positive
1622,Positive
1623,Negative
1624,Positive
1625,Positive
1626,Positive
1627,Positive
1628,Positive
1629,Negative
1630,Negative
1631,Positive
1632,Positive
1633,Positive
1634,Positive
1635,Positive
1636,Positive
1637,Positive
1638,Positive
1639,Positive
1640,Positive
1641,Positive
1642,Positive
1643,Positive
1644,Negative
1645,Positive
1646,Positive
1647,Positive
1648,Negative
1649,Positive
1650,Positive
1651,Positive
1652,Positive
1653,Positive
1654,Positive
1655,Positive
1656,Negative
1657,Negative
1658,Positive
1659,Positive
1660,Positive
1661,Negative
1662,Positive
1663,Positive
1664,Positive
1665,Positive
1666,Positive
1667,Positive
1668,Positive
1669,Positive
1670,Positive
1671,Positive
1672,Negative
1673,Positive
1674,Positive
1675,Positive
1676,Positive
1677,Positive
1678,Positive
1679,Negative
1680,Positive
1681,Positive
1682,Negative
1683,Positive
1684,Positive
1685,Positive
1686,Positive
1687,Positive
1688,Negative
1689,Positive
1690,Positive
1691,Positive
1692,Positive
1693,Positive
1694,Positive
1695,Positive
1696,Positive
1697,Positive
1698,Positive
1699,Positive
1700,Positive
1701,Positive
1702,Positive
1703,Positive
1704,Positive
1705,Positive
1706,Positive
1707,Negative
1708,Positive
1709,Negative
1710,Positive
1711,Positive
1712,Positive
1713,Positive
1714,Positive
1715,Positive
1716,Positive
1717,Positive
1718,Positive
1719,Positive
1720,Positive
1721,Negative
1722,Positive
1723,Negative
1724,Positive
1725,Positive
1726,Positive
1727,Positive
1728,Positive
1729,Positive
1730,Negative
1731,Positive
1732,Positive
1733,Positive
1734,Positive
1735,Positive
1736,Negative
1737,Positive
1738,Positive
1739,Positive
1740,Positive
1741,Positive
1742,Positive
1743,Negative
1744,Positive
1745,Positive
1746,Positive
1747,Positive
1748,Negative
1749,Positive
1750,Positive
1751,Positive
1752,Positive
1753,Positive
1754,Negative
1755,Positive
1756,Positive
1757,Positive
1758,Negative
1759,Positive
1760,Positive
1761,Positive
1762,Positive
1763,Negative
1764,Positive
1765,Positive
1766,Positive
1767,Positive
1768,Negative
1769,Positive
1770,Positive
1771,Positive
1772,Positive
1773,Positive
1774,Negative
1775,Negative
1776,Negative
1777,Positive
1778,Positive
1779,Positive
1780,Negative
1781,Negative
1782,Negative
1783,Negative
1784,Positive
1785,Positive
1786,Positive
1787,Negative
1788,Positive
1789,Positive
1790,Positive
1791,Positive
1792,Positive
1793,Positive
1794,Negative
1795,Positive
1796,Positive
1797,Negative
1798,Positive
1799,Positive
1800,Negative
1801,Positive
1802,Positive
1803,Positive
1804,Positive
1805,Negative
1806,Negative
1807,Positive
1808,Positive
1809,Positive
1810,Negative
1811,Positive
1812,Positive
1813,Negative
1814,Positive
1815,Negative
1816,Positive
1817,Positive
1818,Negative
1819,Positive
1820,Negative
1821,Positive
1822,Positive
1823,Positive
1824,Negative
1825,Positive
1826,Negative
1827,Negative
1828,Positive
1829,Negative
1830,Positive
1831,Positive
1832,Positive
1833,Positive
1834,Positive
1835,Negative
1836,Positive
1837,Positive
1838,Positive
1839,Negative
1840,Positive
1841,Negative
1842,Positive
1843,Negative
1844,Negative
1845,Negative
1846,Negative
1847,Positive
1848,Positive
1849,Positive
1850,Negative
1851,Positive
1852,Positive
1853,Positive
1854,Positive
1855,Positive
1856,Negative
1857,Positive
1858,Negative
1859,Negative
1860,Positive
1861,Positive
1862,Positive
1863,Positive
1864,Positive
1865,Negative
1866,Positive
1867,Positive
1868,Positive
1869,Negative
1870,Positive
1871,Positive
1872,Negative
1873,Positive
1874,Positive
1875,Positive
1876,Negative
1877,Negative
1878,Negative
1879,Positive
1880,Negative
1881,Positive
1882,Negative
1883,Positive
1884,Positive
1885,Positive
1886,Positive
1887,Positive
1888,Positive
1889,Positive
1890,Negative
1891,Negative
1892,Positive
1893,Positive
1894,Negative
1895,Negative
1896,Positive
1897,Positive
1898,Positive
1899,Positive
1900,Positive
1901,Positive
1902,Positive
1903,Positive
1904,Positive
1905,Positive
1906,Positive
1907,Positive
1908,Positive
1909,Positive
1910,Positive
1911,Positive
1912,Positive
1913,Positive
1914,Positive
1915,Positive
1916,Positive
1917,Positive
1918,Positive
1919,Positive
1920,Positive
1921,Positive
1922,Positive
1923,Positive
1924,Positive
1925,Positive
1926,Positive
1927,Positive
1928,Positive
1929,Positive
1930,Positive
1931,Positive
1932,Negative
1933,Positive
1934,Positive
1935,Positive
1936,Positive
1937,Positive
1938,Positive
1939,Positive
1940,Positive
1941,Positive
1942,Positive
1943,Positive
1944,Positive
1945,Positive
1946,Positive
1947,Positive
1948,Positive
1949,Positive
1950,Positive
1951,Positive
1952,Positive
1953,Negative
1954,Positive
1955,Positive
1956,Positive
1957,Positive
1958,Positive
1959,Positive
1960,Positive
1961,Positive
1962,Positive
1963,Positive
1964,Positive
1965,Positive
1966,Positive
1967,Positive
1968,Positive
1969,Positive
1970,Positive
1971,Positive
1972,Positive
1973,Positive
1974,Positive
1975,Positive
1976,Positive
1977,Positive
1978,Positive
1979,Positive
1980,Positive
1981,Positive
1982,Positive
1983,Positive
1984,Positive
1985,Positive
1986,Positive
1987,Positive
1988,Positive
1989,Positive
1990,Positive
1991,Positive
1992,Positive
1993,Positive
1994,Positive
1995,Negative
1996,Positive
1997,Positive
1998,Positive
1999,Positive
2000,Positive
2001,Positive
2002,Positive
2003,Positive
2004,Positive
2005,Positive
2006,Positive
2007,Positive
2008,Positive
2009,Positive
2010,Positive
2011,Positive
2012,Positive
2013,Positive
2014,Positive
2015,Positive
2016,Positive
2017,Positive
2018,Positive
2019,Positive
2020,Positive
2021,Positive
2022,Positive
2023,Positive
2024,Positive
2025,Positive
2026,Positive
2027,Positive
2028,Positive
2029,Positive
2030,Positive
2031,Positive
2032,Positive
2033,Positive
2034,Positive
2035,Positive
2036,Positive
2037,Positive
2038,Positive
2039,Positive
2040,Positive
2041,Positive
2042,Positive
2043,Positive
2044,Positive
2045,Positive
2046,Positive
2047,Positive
2048,Positive
2049,Positive
2050,Positive
2051,Positive
2052,Positive
2053,Positive
2054,Positive
2055,Positive
2056,Positive
2057,Positive
2058,Positive
2059,Positive
2060,Positive
2061,Positive
2062,Positive
2063,Positive
2064,Positive
2065,Positive
2066,Positive
2067,Positive
2068,Positive
2069,Positive
2070,Positive
2071,Positive
2072,Positive
2073,Positive
2074,Positive
2075,Positive
2076,Positive
2077,Positive
2078,Positive
2079,Positive
2080,Positive
2081,Positive
2082,Positive
2083,Positive
2084,Positive
2085,Positive
2086,Positive
2087,Positive
2088,Positive
2089,Positive
2090,Positive
2091,Positive
2092,Positive
2093,Positive
2094,Positive
2095,Positive
2096,Positive
2097,Positive
2098,Positive
2099,Positive
2100,Positive
2101,Positive
2102,Positive
2103,Positive
2104,Positive
2105,Positive
2106,Positive
2107,Positive
2108,Positive
2109,Positive
2110,Positive
2111,Positive
2112,Positive
2113,Positive
2114,Positive
2115,Positive
2116,Positive
2117,Positive
2118,Positive
2119,Positive
2120,Positive
2121,Positive
2122,Positive
2123,Positive
2124,Positive
2125,Positive
2126,Positive
2127,Positive
2128,Positive
2129,Positive
2130,Positive
2131,Positive
2132,Positive
2133,Positive
2134,Positive
2135,Positive
2136,Positive
2137,Positive
2138,Negative
2139,Positive
2140,Positive
