,Label
459,Positive
460,Positive
461,Negative
462,Positive
463,Positive
464,Positive
465,Negative
466,Positive
467,Negative
468,Positive
469,Negative
470,Negative
471,Positive
472,Positive
473,Positive
474,Positive
475,Positive
476,Positive
477,Negative
478,Negative
479,Positive
480,Negative
481,Positive
482,Negative
483,Positive
484,Positive
485,Positive
486,Positive
487,Positive
488,Negative
489,Positive
490,Positive
491,Positive
492,Positive
493,Positive
494,Negative
495,Positive
496,Positive
497,Positive
498,Positive
499,Negative
500,Negative
501,Positive
502,Positive
503,Negative
504,Negative
505,Negative
506,Positive
507,Positive
508,Negative
509,Positive
510,Positive
511,Negative
512,Negative
513,Positive
514,Positive
515,Negative
516,Positive
517,Negative
518,Negative
519,Negative
520,Positive
521,Negative
522,Negative
523,Positive
524,Positive
525,Positive
526,Positive
527,Negative
528,Positive
529,Positive
530,Negative
531,Negative
532,Positive
533,Positive
534,Positive
535,Positive
536,Positive
537,Positive
538,Positive
539,Negative
540,Negative
541,Positive
542,Positive
543,Negative
544,Negative
545,Positive
546,Negative
547,Positive
548,Positive
549,Positive
550,Positive
551,Positive
552,Negative
553,Positive
554,Negative
555,Positive
556,Negative
557,Positive
558,Negative
559,Negative
560,Positive
561,Negative
562,Positive
563,Positive
564,Negative
565,Negative
566,Positive
567,Positive
568,Negative
569,Negative
570,Positive
571,Positive
572,Positive
573,Positive
574,Negative
575,Negative
576,Positive
577,Positive
578,Positive
579,Negative
580,Negative
581,Negative
582,Positive
583,Positive
584,Positive
585,Positive
586,Positive
587,Positive
588,Positive
589,Positive
590,Positive
591,Positive
592,Positive
593,Positive
594,Negative
595,Positive
596,Positive
597,Positive
598,Positive
599,Positive
600,Positive
601,Positive
602,Positive
603,Negative
604,Negative
605,Positive
606,Positive
607,Positive
608,Negative
609,Positive
610,Negative
611,Positive
612,Positive
613,Positive
614,Positive
615,Positive
616,Negative
617,Positive
618,Negative
619,Negative
620,Positive
621,Negative
622,Positive
623,Positive
624,Negative
625,Positive
626,Positive
627,Positive
628,Positive
629,Positive
630,Positive
631,Positive
632,Positive
633,Positive
634,Positive
635,Positive
636,Negative
637,Positive
638,Negative
639,Positive
640,Negative
641,Positive
642,Positive
643,Positive
644,Negative
645,Positive
646,Negative
647,Positive
648,Negative
649,Negative
650,Negative
651,Positive
652,Positive
653,Positive
654,Positive
655,Positive
656,Positive
657,Positive
658,Positive
659,Positive
660,Negative
661,Positive
662,Negative
663,Positive
664,Positive
665,Positive
666,Negative
667,Negative
668,Positive
669,Negative
670,Positive
671,Positive
672,Positive
673,Positive
674,Positive
675,Positive
676,Positive
677,Negative
678,Positive
679,Negative
680,Positive
681,Positive
682,Positive
683,Negative
684,Positive
685,Positive
686,Negative
687,Negative
688,Negative
689,Positive
690,Negative
691,Positive
692,Negative
693,Positive
694,Positive
695,Negative
696,Positive
697,Positive
698,Positive
699,Positive
700,Negative
701,Positive
702,Negative
703,Negative
704,Positive
705,Positive
706,Positive
707,Positive
708,Positive
709,Positive
710,Negative
711,Positive
712,Positive
713,Positive
714,Negative
715,Positive
716,Positive
717,Positive
718,Positive
719,Negative
720,Positive
721,Positive
722,Positive
723,Negative
724,Negative
725,Negative
726,Positive
727,Positive
728,Positive
729,Positive
730,Negative
731,Positive
732,Positive
733,Positive
734,Positive
735,Negative
736,Positive
737,Negative
738,Positive
739,Positive
740,Positive
741,Negative
742,Negative
743,Positive
744,Negative
745,Positive
746,Positive
747,Positive
748,Positive
749,Positive
750,Negative
751,Negative
752,Positive
753,Negative
754,Positive
755,Negative
756,Positive
757,Positive
758,Negative
759,Negative
760,Negative
761,Positive
762,Negative
763,Negative
764,Negative
765,Positive
766,Positive
767,Positive
768,Negative
769,Negative
770,Positive
771,Negative
772,Positive
773,Negative
774,Positive
775,Negative
776,Positive
777,Negative
778,Positive
779,Positive
780,Negative
781,Negative
782,Positive
783,Positive
784,Positive
785,Positive
786,Positive
787,Negative
788,Positive
789,Positive
790,Positive
791,Negative
792,Positive
793,Negative
794,Positive
795,Positive
796,Positive
797,Positive
798,Positive
799,Positive
800,Positive
801,Positive
802,Positive
803,Positive
804,Positive
805,Positive
806,Positive
807,Positive
808,Negative
809,Negative
810,Positive
811,Positive
812,Negative
813,Positive
814,Negative
815,Positive
816,Negative
817,Negative
818,Negative
819,Positive
820,Negative
821,Negative
822,Negative
823,Negative
824,Negative
825,Positive
826,Negative
827,Positive
828,Positive
829,Positive
830,Positive
831,Positive
832,Positive
833,Negative
834,Positive
835,Positive
836,Negative
837,Negative
838,Positive
839,Positive
840,Negative
841,Negative
842,Negative
843,Positive
844,Positive
845,Negative
846,Positive
847,Negative
848,Positive
849,Negative
850,Positive
851,Positive
852,Positive
853,Positive
854,Negative
855,Negative
856,Positive
857,Negative
858,Negative
859,Negative
860,Negative
861,Positive
862,Positive
863,Negative
864,Positive
865,Positive
866,Positive
867,Positive
868,Negative
869,Negative
870,Negative
871,Negative
872,Positive
873,Positive
874,Positive
875,Positive
876,Negative
877,Negative
878,Negative
879,Positive
880,Positive
881,Positive
882,Positive
883,Positive
884,Positive
885,Positive
886,Negative
887,Positive
888,Positive
889,Positive
890,Positive
891,Positive
892,Positive
893,Positive
894,Positive
895,Positive
896,Positive
897,Positive
898,Positive
899,Positive
900,Positive
901,Negative
902,Positive
903,Positive
904,Positive
905,Negative
906,Negative
907,Negative
908,Positive
909,Positive
910,Positive
911,Negative
912,Negative
913,Positive
914,Negative
915,Positive
916,Negative
917,Negative
918,Positive
919,Positive
920,Positive
921,Positive
922,Positive
923,Positive
924,Negative
925,Positive
926,Negative
927,Negative
928,Negative
929,Positive
930,Negative
931,Negative
932,Negative
933,Positive
934,Positive
935,Positive
936,Positive
937,Negative
938,Positive
939,Positive
940,Positive
941,Positive
942,Negative
943,Negative
944,Positive
945,Positive
946,Positive
947,Negative
948,Positive
949,Positive
950,Positive
951,Positive
952,Positive
953,Negative
954,Positive
955,Positive
956,Positive
957,Positive
958,Positive
959,Positive
960,Negative
961,Positive
962,Negative
963,Positive
964,Negative
965,Negative
966,Negative
967,Positive
968,Negative
969,Positive
970,Positive
971,Positive
972,Negative
973,Positive
974,Negative
975,Negative
976,Negative
977,Negative
978,Positive
979,Negative
980,Positive
981,Positive
982,Negative
983,Positive
984,Negative
985,Positive
986,Negative
987,Positive
988,Positive
989,Positive
990,Positive
991,Positive
992,Positive
993,Negative
994,Positive
995,Positive
996,Positive
997,Positive
998,Positive
999,Negative
1000,Positive
1001,Positive
1002,Positive
1003,Positive
1004,Negative
1005,Positive
1006,Positive
1007,Positive
1008,Negative
1009,Negative
1010,Positive
1011,Negative
1012,Negative
1013,Positive
1014,Positive
1015,Positive
1016,Positive
1017,Positive
1018,Positive
1019,Negative
1020,Positive
1021,Positive
1022,Negative
1023,Positive
1024,Negative
1025,Negative
1026,Positive
1027,Positive
1028,Positive
1029,Negative
1030,Positive
1031,Positive
1032,Negative
1033,Negative
1034,Positive
1035,Positive
1036,Positive
1037,Positive
1038,Positive
1039,Positive
1040,Negative
1041,Positive
1042,Positive
1043,Positive
1044,Positive
1045,Positive
1046,Positive
1047,Negative
1048,Positive
1049,Negative
1050,Positive
1051,Negative
1052,Positive
1053,Positive
1054,Positive
1055,Positive
1056,Positive
1057,Negative
1058,Negative
1059,Negative
1060,Positive
1061,Positive
1062,Positive
1063,Positive
1064,Positive
1065,Positive
1066,Positive
1067,Negative
1068,Positive
1069,Negative
1070,Positive
1071,Negative
1072,Positive
1073,Positive
1074,Negative
1075,Positive
1076,Negative
1077,Negative
1078,Positive
1079,Negative
1080,Positive
1081,Positive
1082,Positive
1083,Negative
1084,Negative
1085,Positive
1086,Negative
1087,Positive
1088,Negative
1089,Negative
1090,Positive
1091,Positive
1092,Positive
1093,Negative
1094,Positive
1095,Positive
1096,Positive
1097,Positive
1098,Positive
1099,Negative
1100,Negative
1101,Positive
1102,Positive
1103,Negative
1104,Positive
1105,Positive
1106,Positive
1107,Positive
1108,Negative
1109,Positive
1110,Positive
1111,Positive
1112,Positive
1113,Positive
1114,Positive
1115,Negative
1116,Positive
1117,Positive
1118,Positive
1119,Positive
1120,Negative
1121,Positive
1122,Positive
1123,Negative
1124,Positive
1125,Negative
1126,Positive
1127,Negative
1128,Positive
1129,Positive
1130,Positive
1131,Positive
1132,Positive
1133,Negative
1134,Positive
1135,Negative
1136,Positive
1137,Negative
1138,Positive
1139,Positive
1140,Positive
1141,Positive
1142,Positive
1143,Positive
1144,Positive
1145,Positive
1146,Positive
1147,Positive
1148,Positive
1149,Positive
1150,Positive
1151,Positive
1152,Positive
1153,Positive
1154,Positive
1155,Positive
1156,Negative
1157,Positive
1158,Negative
1159,Negative
1160,Negative
1161,Positive
1162,Negative
1163,Positive
1164,Negative
1165,Negative
1166,Negative
1167,Negative
1168,Positive
1169,Negative
1170,Negative
1171,Positive
1172,Positive
1173,Negative
1174,Positive
1175,Positive
1176,Negative
1177,Positive
1178,Positive
1179,Positive
1180,Positive
1181,Positive
1182,Positive
1183,Positive
1184,Positive
1185,Positive
1186,Negative
1187,Positive
1188,Positive
1189,Positive
1190,Positive
1191,Negative
1192,Positive
1193,Negative
1194,Negative
1195,Positive
1196,Negative
1197,Negative
1198,Positive
1199,Positive
1200,Positive
1201,Negative
1202,Positive
1203,Positive
1204,Negative
1205,Positive
1206,Negative
1207,Positive
1208,Positive
1209,Positive
1210,Positive
1211,Positive
1212,Positive
1213,Positive
1214,Negative
1215,Negative
1216,Negative
1217,Negative
1218,Positive
1219,Negative
1220,Positive
1221,Positive
1222,Positive
1223,Negative
1224,Positive
1225,Positive
1226,Positive
1227,Negative
1228,Positive
1229,Positive
1230,Negative
1231,Positive
1232,Positive
1233,Positive
1234,Positive
1235,Negative
1236,Positive
1237,Negative
1238,Positive
1239,Positive
1240,Positive
1241,Positive
1242,Positive
1243,Positive
1244,Positive
1245,Positive
1246,Positive
1247,Positive
1248,Positive
1249,Negative
1250,Negative
1251,Positive
1252,Negative
1253,Positive
1254,Negative
1255,Negative
1256,Positive
1257,Positive
1258,Positive
1259,Negative
1260,Positive
1261,Positive
1262,Positive
1263,Positive
1264,Positive
1265,Positive
1266,Negative
1267,Positive
1268,Positive
1269,Negative
1270,Positive
1271,Positive
1272,Positive
1273,Negative
1274,Positive
1275,Positive
1276,Positive
1277,Negative
1278,Negative
1279,Positive
1280,Positive
1281,Positive
1282,Positive
1283,Negative
1284,Negative
1285,Positive
1286,Positive
1287,Positive
1288,Positive
1289,Positive
1290,Negative
1291,Positive
1292,Positive
1293,Positive
1294,Positive
1295,Positive
1296,Positive
1297,Negative
1298,Negative
1299,Positive
1300,Negative
1301,Positive
1302,Negative
1303,Positive
1304,Negative
1305,Negative
1306,Positive
1307,Negative
1308,Negative
1309,Positive
1310,Negative
1311,Positive
1312,Negative
1313,Positive
1314,Positive
1315,Positive
1316,Positive
1317,Positive
1318,Positive
1319,Positive
1320,Negative
1321,Positive
1322,Negative
1323,Positive
1324,Positive
1325,Negative
1326,Negative
1327,Positive
1328,Positive
1329,Positive
1330,Positive
1331,Negative
1332,Negative
1333,Positive
1334,Positive
1335,Negative
1336,Positive
1337,Negative
1338,Positive
1339,Positive
1340,Positive
1341,Positive
1342,Positive
1343,Positive
1344,Positive
1345,Positive
1346,Negative
1347,Positive
1348,Positive
1349,Positive
1350,Positive
1351,Negative
1352,Positive
1353,Positive
1354,Negative
1355,Negative
1356,Positive
1357,Negative
1358,Positive
1359,Negative
1360,Positive
1361,Negative
1362,Positive
1363,Positive
1364,Positive
1365,Positive
1366,Negative
1367,Negative
1368,Negative
1369,Negative
1370,Negative
1371,Positive
1372,Positive
1373,Positive
1374,Positive
1375,Positive
1376,Positive
1377,Positive
1378,Positive
1379,Negative
1380,Positive
1381,Negative
1382,Positive
1383,Negative
1384,Positive
1385,Positive
1386,Positive
1387,Positive
1388,Negative
1389,Positive
1390,Negative
1391,Positive
1392,Positive
1393,Negative
1394,Negative
1395,Positive
1396,Positive
1397,Positive
1398,Positive
1399,Negative
1400,Positive
1401,Negative
1402,Positive
1403,Positive
1404,Positive
1405,Positive
1406,Positive
1407,Negative
1408,Positive
1409,Positive
1410,Negative
1411,Negative
1412,Negative
1413,Positive
1414,Positive
1415,Positive
1416,Positive
1417,Negative
1418,Negative
1419,Positive
1420,Negative
1421,Negative
1422,Negative
1423,Positive
1424,Positive
1425,Positive
1426,Negative
1427,Negative
1428,Negative
1429,Positive
1430,Positive
1431,Negative
1432,Negative
1433,Positive
1434,Positive
1435,Positive
1436,Positive
1437,Negative
1438,Positive
1439,Positive
1440,Positive
1441,Positive
1442,Negative
1443,Positive
1444,Positive
1445,Positive
1446,Positive
1447,Negative
1448,Positive
1449,Positive
1450,Positive
1451,Positive
1452,Positive
1453,Positive
1454,Negative
1455,Negative
1456,Positive
1457,Positive
1458,Positive
1459,Negative
1460,Negative
1461,Negative
1462,Negative
1463,Negative
1464,Positive
1465,Positive
1466,Positive
1467,Negative
1468,Positive
1469,Positive
1470,Positive
1471,Positive
1472,Negative
1473,Positive
1474,Negative
1475,Negative
1476,Negative
1477,Positive
1478,Positive
1479,Positive
1480,Positive
1481,Positive
1482,Positive
1483,Negative
1484,Positive
1485,Positive
1486,Negative
1487,Positive
1488,Positive
1489,Negative
1490,Negative
1491,Positive
1492,Negative
1493,Negative
1494,Positive
1495,Positive
1496,Positive
1497,Positive
1498,Negative
1499,Positive
1500,Positive
1501,Negative
1502,Negative
1503,Positive
1504,Positive
1505,Positive
1506,Negative
1507,Positive
1508,Negative
1509,Positive
1510,Positive
1511,Negative
1512,Positive
1513,Positive
1514,Negative
1515,Positive
1516,Positive
1517,Negative
1518,Positive
1519,Positive
1520,Negative
1521,Positive
1522,Positive
1523,Positive
1524,Positive
1525,Positive
1526,Positive
1527,Positive
1528,Positive
1529,Positive
1530,Negative
1531,Positive
1532,Positive
1533,Positive
1534,Positive
1535,Positive
1536,Negative
1537,Negative
1538,Positive
1539,Positive
1540,Negative
1541,Positive
1542,Positive
1543,Negative
1544,Negative
1545,Positive
1546,Positive
1547,Negative
1548,Positive
1549,Positive
1550,Negative
1551,Positive
1552,Negative
1553,Negative
1554,Positive
1555,Negative
1556,Positive
1557,Positive
1558,Positive
1559,Positive
1560,Negative
1561,Negative
1562,Negative
1563,Positive
1564,Positive
1565,Positive
1566,Positive
1567,Positive
1568,Positive
1569,Negative
1570,Positive
1571,Positive
1572,Negative
1573,Positive
1574,Positive
1575,Negative
1576,Positive
1577,Positive
1578,Positive
1579,Positive
1580,Negative
1581,Positive
1582,Positive
1583,Positive
1584,Positive
1585,Positive
1586,Negative
1587,Positive
1588,Positive
1589,Positive
1590,Negative
1591,Positive
1592,Positive
1593,Positive
1594,Positive
1595,Positive
1596,Positive
1597,Negative
1598,Positive
1599,Positive
1600,Positive
1601,Positive
1602,Positive
1603,Positive
1604,Positive
1605,Negative
1606,Positive
1607,Positive
1608,Negative
1609,Negative
1610,Negative
1611,Positive
1612,Negative
1613,Positive
1614,Positive
1615,Positive
1616,Positive
1617,Negative
1618,Negative
1619,Positive
1620,Positive
1621,Negative
1622,Positive
1623,Negative
1624,Negative
1625,Positive
1626,Negative
1627,Positive
1628,Positive
1629,Positive
1630,Positive
1631,Positive
1632,Negative
1633,Positive
1634,Positive
1635,Positive
1636,Negative
1637,Positive
1638,Positive
1639,Positive
1640,Positive
1641,Positive
1642,Positive
1643,Negative
1644,Positive
1645,Positive
1646,Positive
1647,Positive
1648,Positive
1649,Positive
1650,Positive
1651,Positive
1652,Positive
1653,Positive
1654,Positive
1655,Negative
1656,Positive
1657,Positive
1658,Positive
1659,Positive
1660,Positive
1661,Positive
1662,Positive
1663,Positive
1664,Positive
1665,Positive
1666,Negative
1667,Positive
1668,Positive
1669,Positive
1670,Negative
1671,Positive
1672,Positive
1673,Positive
1674,Positive
1675,Positive
1676,Positive
1677,Negative
1678,Negative
1679,Positive
1680,Negative
1681,Negative
1682,Positive
1683,Positive
1684,Positive
1685,Positive
1686,Positive
1687,Positive
1688,Negative
1689,Negative
1690,Negative
1691,Positive
1692,Positive
1693,Positive
1694,Negative
1695,Positive
1696,Positive
1697,Positive
1698,Positive
1699,Positive
1700,Negative
1701,Negative
1702,Positive
1703,Negative
1704,Negative
1705,Positive
1706,Positive
1707,Positive
1708,Positive
1709,Positive
1710,Negative
1711,Positive
1712,Positive
1713,Positive
1714,Negative
1715,Negative
1716,Negative
1717,Positive
1718,Positive
1719,Positive
1720,Negative
1721,Negative
1722,Positive
1723,Positive
1724,Negative
1725,Positive
1726,Positive
1727,Positive
1728,Negative
1729,Positive
1730,Positive
1731,Positive
1732,Positive
1733,Negative
1734,Positive
1735,Positive
1736,Positive
1737,Positive
1738,Positive
1739,Negative
1740,Positive
1741,Positive
1742,Positive
1743,Negative
1744,Positive
1745,Positive
1746,Positive
1747,Positive
1748,Positive
1749,Positive
1750,Negative
1751,Negative
1752,Positive
1753,Positive
1754,Positive
1755,Negative
1756,Positive
1757,Negative
1758,Positive
1759,Positive
1760,Positive
1761,Negative
1762,Positive
1763,Positive
1764,Positive
1765,Positive
1766,Positive
1767,Positive
1768,Positive
1769,Negative
1770,Positive
1771,Positive
1772,Positive
1773,Negative
1774,Positive
1775,Positive
1776,Positive
1777,Positive
1778,Positive
1779,Positive
1780,Negative
1781,Positive
1782,Positive
1783,Negative
1784,Positive
1785,Negative
1786,Positive
1787,Positive
1788,Negative
1789,Negative
1790,Positive
1791,Positive
1792,Positive
1793,Positive
1794,Positive
1795,Negative
1796,Positive
1797,Positive
1798,Positive
1799,Positive
1800,Positive
1801,Negative
1802,Positive
1803,Negative
1804,Negative
1805,Positive
1806,Positive
1807,Positive
1808,Positive
1809,Positive
1810,Positive
1811,Positive
1812,Positive
1813,Positive
1814,Negative
1815,Positive
1816,Negative
1817,Positive
1818,Positive
1819,Positive
1820,Positive
1821,Negative
1822,Positive
1823,Positive
1824,Positive
1825,Positive
1826,Positive
1827,Positive
1828,Positive
1829,Positive
1830,Positive
1831,Positive
1832,Negative
1833,Positive
1834,Positive
1835,Positive
1836,Negative
1837,Negative
1838,Negative
1839,Negative
1840,Negative
1841,Positive
1842,Negative
1843,Positive
1844,Positive
1845,Positive
1846,Positive
1847,Positive
1848,Negative
1849,Positive
1850,Positive
1851,Positive
1852,Negative
1853,Positive
1854,Positive
1855,Positive
1856,Positive
1857,Positive
1858,Positive
1859,Positive
1860,Positive
1861,Positive
1862,Positive
1863,Positive
1864,Positive
1865,Positive
1866,Negative
1867,Positive
1868,Positive
1869,Positive
1870,Negative
1871,Negative
1872,Positive
1873,Positive
1874,Positive
1875,Positive
1876,Positive
1877,Positive
1878,Negative
1879,Positive
1880,Positive
1881,Positive
1882,Positive
1883,Positive
1884,Positive
1885,Positive
1886,Positive
1887,Positive
1888,Positive
1889,Positive
1890,Positive
1891,Positive
1892,Positive
1893,Positive
1894,Positive
1895,Positive
1896,Positive
1897,Positive
1898,Negative
1899,Positive
1900,Positive
1901,Negative
1902,Positive
1903,Positive
1904,Positive
1905,Positive
1906,Negative
1907,Positive
1908,Positive
1909,Positive
1910,Positive
1911,Positive
1912,Negative
1913,Negative
1914,Positive
1915,Positive
1916,Positive
1917,Negative
1918,Positive
1919,Positive
1920,Negative
1921,Positive
1922,Positive
1923,Positive
1924,Positive
1925,Positive
1926,Negative
1927,Positive
1928,Positive
1929,Positive
1930,Positive
1931,Positive
1932,Positive
1933,Positive
1934,Negative
1935,Positive
1936,Negative
1937,Negative
1938,Positive
1939,Positive
1940,Negative
1941,Negative
1942,Positive
1943,Negative
1944,Positive
1945,Positive
1946,Negative
1947,Positive
1948,Positive
1949,Positive
1950,Negative
1951,Negative
1952,Positive
1953,Positive
1954,Negative
1955,Positive
1956,Negative
1957,Negative
1958,Positive
1959,Positive
1960,Negative
1961,Negative
1962,Positive
1963,Positive
1964,Positive
1965,Negative
1966,Positive
1967,Negative
1968,Positive
1969,Positive
1970,Negative
1971,Positive
1972,Positive
1973,Positive
1974,Positive
1975,Negative
1976,Positive
1977,Negative
1978,Positive
1979,Positive
1980,Negative
1981,Positive
1982,Positive
1983,Positive
1984,Positive
1985,Positive
1986,Negative
1987,Positive
1988,Negative
1989,Positive
1990,Positive
1991,Positive
1992,Positive
1993,Positive
1994,Positive
1995,Positive
1996,Negative
1997,Positive
1998,Negative
1999,Positive
2000,Positive
2001,Negative
2002,Positive
2003,Positive
2004,Positive
2005,Positive
2006,Positive
2007,Positive
2008,Positive
2009,Positive
2010,Negative
2011,Positive
2012,Positive
2013,Negative
2014,Positive
2015,Positive
2016,Positive
2017,Positive
2018,Positive
2019,Positive
2020,Positive
2021,Positive
2022,Positive
2023,Positive
2024,Positive
2025,Negative
2026,Negative
2027,Negative
2028,Positive
2029,Positive
2030,Positive
2031,Positive
2032,Positive
2033,Negative
2034,Negative
2035,Positive
2036,Positive
2037,Positive
2038,Positive
2039,Positive
2040,Negative
2041,Positive
2042,Negative
2043,Positive
2044,Positive
2045,Positive
2046,Positive
2047,Negative
2048,Negative
2049,Positive
2050,Positive
2051,Positive
2052,Positive
2053,Negative
2054,Positive
2055,Positive
2056,Positive
2057,Positive
2058,Positive
2059,Positive
2060,Positive
2061,Positive
2062,Negative
2063,Negative
2064,Negative
2065,Positive
2066,Positive
2067,Positive
2068,Positive
2069,Positive
2070,Positive
2071,Negative
2072,Positive
2073,Positive
2074,Positive
2075,Positive
2076,Positive
2077,Positive
2078,Negative
2079,Negative
2080,Positive
2081,Positive
2082,Positive
2083,Positive
2084,Positive
2085,Positive
2086,Negative
2087,Positive
2088,Positive
2089,Positive
2090,Positive
2091,Positive
2092,Positive
2093,Negative
2094,Negative
2095,Positive
2096,Positive
2097,Negative
2098,Positive
2099,Positive
2100,Positive
2101,Negative
2102,Positive
2103,Positive
2104,Positive
2105,Positive
2106,Positive
2107,Positive
2108,Positive
2109,Positive
2110,Positive
2111,Positive
2112,Positive
2113,Negative
2114,Positive
2115,Positive
2116,Positive
2117,Negative
2118,Positive
2119,Positive
2120,Positive
2121,Positive
2122,Positive
2123,Negative
2124,Negative
2125,Negative
2126,Positive
2127,Negative
2128,Negative
2129,Positive
2130,Negative
2131,Positive
2132,Positive
2133,Negative
2134,Positive
2135,Negative
2136,Positive
2137,Positive
2138,Positive
2139,Negative
2140,Negative
