,Label
173,Positive
174,Positive
175,Negative
176,Positive
177,Negative
178,Positive
179,Positive
180,Positive
181,Negative
182,Positive
183,Negative
184,Positive
185,Positive
186,Negative
187,Negative
188,Negative
189,Negative
190,Positive
191,Negative
192,Positive
193,Positive
194,Positive
195,Negative
196,Positive
197,Negative
198,Positive
199,Positive
200,Negative
201,Positive
202,Negative
203,Negative
204,Negative
205,Positive
206,Positive
207,Negative
208,Positive
209,Positive
210,Positive
211,Negative
212,Positive
213,Negative
214,Positive
215,Negative
216,Positive
217,Positive
218,Positive
219,Positive
220,Positive
221,Positive
222,Positive
223,Positive
224,Positive
225,Positive
226,Positive
227,Positive
228,Positive
229,Negative
230,Negative
231,Negative
232,Negative
233,Negative
234,Positive
235,Positive
236,Positive
237,Negative
238,Positive
239,Negative
240,Positive
241,Negative
242,Positive
243,Positive
244,Positive
245,Negative
246,Positive
247,Positive
248,Positive
249,Negative
250,Positive
251,Positive
252,Positive
253,Positive
254,Positive
255,Negative
256,Negative
257,Positive
258,Positive
259,Negative
260,Positive
261,Positive
262,Negative
263,Negative
264,Negative
265,Positive
266,Negative
267,Negative
268,Positive
269,Negative
270,Positive
271,Positive
272,Negative
273,Positive
274,Positive
275,Positive
276,Positive
277,Negative
278,Positive
279,Positive
280,Positive
281,Negative
282,Positive
283,Positive
284,Positive
285,Positive
286,Negative
287,Positive
288,Positive
289,Positive
290,Negative
291,Positive
292,Positive
293,Positive
294,Positive
295,Negative
296,Positive
297,Positive
298,Positive
299,Positive
300,Positive
301,Negative
302,Negative
303,Positive
304,Positive
305,Positive
306,Positive
307,Negative
308,Positive
309,Negative
310,Positive
311,Positive
312,Positive
313,Positive
314,Positive
315,Positive
316,Positive
317,Positive
318,Negative
319,Positive
320,Positive
321,Positive
322,Negative
323,Positive
324,Positive
325,Positive
326,Negative
327,Positive
328,Positive
329,Positive
330,Negative
331,Positive
332,Negative
333,Positive
334,Negative
335,Negative
336,Positive
337,Positive
338,Negative
339,Negative
340,Negative
341,Negative
342,Positive
343,Positive
344,Positive
345,Positive
346,Positive
347,Positive
348,Negative
349,Positive
350,Negative
351,Positive
352,Positive
353,Positive
354,Positive
355,Positive
356,Positive
357,Negative
358,Positive
359,Positive
360,Negative
361,Positive
362,Positive
363,Positive
364,Positive
365,Negative
366,Negative
367,Positive
368,Positive
369,Positive
370,Negative
371,Positive
372,Positive
373,Positive
374,Positive
375,Negative
376,Positive
377,Positive
378,Positive
379,Positive
380,Positive
381,Positive
382,Positive
383,Positive
384,Negative
385,Positive
386,Negative
387,Negative
388,Negative
389,Positive
390,Positive
391,Negative
392,Positive
393,Positive
394,Positive
395,Positive
396,Positive
397,Positive
398,Positive
399,Positive
400,Positive
401,Positive
402,Positive
403,Positive
404,Positive
405,Negative
406,Positive
407,Positive
408,Positive
409,Positive
410,Positive
411,Positive
412,Negative
413,Positive
414,Positive
415,Positive
416,Negative
417,Positive
418,Positive
419,Positive
420,Negative
421,Positive
422,Positive
423,Negative
424,Positive
425,Positive
426,Negative
427,Positive
428,Negative
429,Positive
430,Positive
431,Positive
432,Positive
433,Positive
434,Positive
435,Negative
436,Positive
437,Positive
438,Negative
439,Positive
440,Negative
441,Positive
442,Negative
443,Negative
444,Positive
445,Positive
446,Positive
447,Positive
448,Negative
449,Positive
450,Positive
451,Positive
452,Positive
453,Positive
454,Positive
455,Positive
456,Positive
457,Positive
458,Positive
459,Negative
460,Positive
461,Positive
462,Positive
463,Negative
464,Positive
465,Negative
466,Positive
467,Positive
468,Negative
469,Positive
470,Positive
471,Negative
472,Positive
473,Negative
474,Positive
475,Negative
476,Positive
477,Negative
478,Positive
479,Positive
480,Negative
481,Positive
482,Negative
483,Positive
484,Negative
485,Positive
486,Positive
487,Positive
488,Positive
489,Positive
490,Positive
491,Positive
492,Positive
493,Positive
494,Positive
495,Negative
496,Positive
497,Negative
498,Negative
499,Positive
500,Positive
501,Negative
502,Positive
503,Positive
504,Negative
505,Positive
506,Positive
507,Positive
508,Positive
509,Positive
510,Positive
511,Positive
512,Positive
513,Positive
514,Positive
515,Positive
516,Negative
517,Positive
518,Positive
519,Positive
520,Positive
521,Positive
522,Positive
523,Negative
524,Positive
525,Positive
526,Positive
527,Negative
528,Positive
529,Positive
530,Negative
531,Negative
532,Negative
533,Positive
534,Negative
535,Positive
536,Positive
537,Positive
538,Positive
539,Positive
540,Negative
541,Positive
542,Negative
543,Positive
544,Positive
545,Negative
546,Positive
547,Positive
548,Positive
549,Positive
550,Positive
551,Positive
552,Negative
553,Positive
554,Negative
555,Positive
556,Negative
557,Negative
558,Negative
559,Positive
560,Positive
561,Positive
562,Positive
563,Negative
564,Positive
565,Negative
566,Positive
567,Negative
568,Negative
569,Positive
570,Positive
571,Positive
572,Positive
573,Positive
574,Positive
575,Positive
576,Positive
577,Negative
578,Negative
579,Positive
580,Positive
581,Positive
582,Positive
583,Positive
584,Positive
585,Negative
586,Negative
587,Positive
588,Positive
589,Negative
590,Negative
591,Positive
592,Negative
593,Positive
594,Positive
595,Positive
596,Positive
597,Positive
598,Positive
599,Positive
600,Negative
601,Positive
602,Negative
603,Positive
604,Positive
605,Positive
606,Positive
607,Positive
608,Negative
609,Positive
610,Positive
611,Negative
612,Positive
613,Positive
614,Positive
615,Positive
616,Positive
617,Positive
618,Positive
619,Positive
620,Positive
621,Positive
622,Negative
623,Positive
624,Positive
625,Positive
626,Positive
627,Positive
628,Positive
629,Positive
630,Positive
631,Positive
632,Positive
633,Negative
634,Positive
635,Positive
636,Positive
637,Positive
638,Negative
639,Positive
640,Negative
641,Negative
642,Positive
643,Positive
644,Positive
645,Negative
646,Negative
647,Positive
648,Negative
649,Positive
650,Positive
651,Positive
652,Positive
653,Positive
654,Positive
655,Positive
656,Negative
657,Positive
658,Negative
659,Positive
660,Positive
661,Negative
662,Positive
663,Positive
664,Positive
665,Positive
666,Positive
667,Negative
668,Negative
669,Positive
670,Positive
671,Negative
672,Positive
673,Positive
674,Positive
675,Negative
676,Positive
677,Positive
678,Positive
679,Positive
680,Positive
681,Positive
682,Positive
683,Negative
684,Positive
685,Negative
686,Negative
687,Positive
688,Positive
689,Positive
690,Positive
691,Negative
692,Negative
693,Positive
694,Negative
695,Negative
696,Positive
697,Negative
698,Positive
699,Positive
700,Positive
701,Negative
702,Positive
703,Negative
704,Negative
705,Positive
706,Positive
707,Positive
708,Positive
709,Negative
710,Positive
711,Positive
712,Negative
713,Positive
714,Positive
715,Positive
716,Positive
717,Negative
718,Positive
719,Negative
720,Negative
721,Positive
722,Negative
723,Negative
724,Positive
725,Positive
726,Positive
727,Positive
728,Positive
729,Negative
730,Negative
731,Negative
732,Positive
733,Positive
734,Positive
735,Positive
736,Negative
737,Positive
738,Positive
739,Positive
740,Positive
741,Negative
742,Positive
743,Positive
744,Positive
745,Negative
746,Positive
747,Positive
748,Negative
749,Positive
750,Positive
751,Positive
752,Positive
753,Positive
754,Positive
755,Positive
756,Positive
757,Positive
758,Positive
759,Negative
760,Negative
761,Positive
762,Positive
763,Negative
764,Positive
765,Positive
766,Positive
767,Positive
768,Positive
769,Positive
770,Positive
771,Negative
772,Negative
773,Negative
774,Positive
775,Positive
776,Negative
777,Negative
778,Positive
779,Positive
780,Negative
781,Positive
782,Positive
783,Negative
784,Negative
785,Positive
786,Positive
787,Negative
788,Positive
789,Positive
790,Positive
791,Negative
792,Positive
793,Positive
794,Positive
795,Positive
796,Negative
797,Positive
798,Positive
799,Positive
800,Positive
801,Positive
802,Positive
803,Positive
804,Negative
805,Positive
806,Positive
807,Positive
808,Positive
809,Positive
810,Positive
811,Positive
812,Positive
813,Positive
814,Negative
815,Positive
816,Positive
817,Negative
818,Negative
819,Positive
820,Positive
821,Positive
822,Positive
823,Positive
824,Negative
825,Positive
826,Positive
827,Negative
828,Positive
829,Positive
830,Positive
831,Positive
832,Positive
833,Positive
834,Positive
835,Positive
836,Positive
837,Positive
838,Positive
839,Positive
840,Positive
841,Negative
842,Negative
843,Positive
844,Positive
845,Positive
846,Negative
847,Positive
848,Negative
849,Positive
850,Positive
851,Positive
852,Positive
853,Negative
854,Negative
855,Positive
856,Positive
857,Negative
858,Positive
859,Positive
860,Positive
861,Positive
862,Negative
863,Positive
864,Positive
865,Negative
866,Positive
867,Positive
868,Positive
869,Negative
870,Positive
871,Positive
872,Negative
873,Positive
874,Positive
875,Positive
876,Positive
877,Positive
878,Positive
879,Positive
880,Positive
881,Positive
882,Positive
883,Positive
884,Negative
885,Negative
886,Positive
887,Negative
888,Negative
889,Positive
890,Negative
891,Negative
892,Positive
893,Positive
894,Negative
895,Positive
896,Positive
897,Positive
898,Positive
899,Negative
900,Positive
901,Positive
902,Positive
903,Positive
904,Positive
905,Positive
906,Positive
907,Positive
908,Negative
909,Positive
910,Positive
911,Negative
912,Negative
913,Negative
914,Negative
915,Positive
916,Negative
917,Negative
918,Positive
919,Positive
920,Positive
921,Negative
922,Positive
923,Positive
924,Positive
925,Negative
926,Positive
927,Negative
928,Negative
929,Positive
930,Positive
931,Positive
932,Positive
933,Positive
934,Positive
935,Positive
936,Positive
937,Positive
938,Positive
939,Positive
940,Positive
941,Positive
942,Negative
943,Positive
944,Positive
945,Negative
946,Positive
947,Positive
948,Positive
949,Negative
950,Positive
951,Positive
952,Positive
953,Negative
954,Positive
955,Positive
956,Negative
957,Positive
958,Positive
959,Positive
960,Positive
961,Negative
962,Negative
963,Positive
964,Positive
965,Positive
966,Positive
967,Negative
968,Positive
969,Negative
970,Positive
971,Positive
972,Positive
973,Positive
974,Positive
975,Negative
976,Positive
977,Positive
978,Positive
979,Negative
980,Positive
981,Positive
982,Positive
983,Positive
984,Negative
985,Negative
986,Positive
987,Positive
988,Positive
989,Positive
990,Positive
991,Positive
992,Positive
993,Negative
994,Positive
995,Positive
996,Positive
997,Negative
998,Positive
999,Negative
1000,Negative
1001,Negative
1002,Positive
1003,Positive
1004,Positive
1005,Positive
1006,Positive
1007,Negative
1008,Positive
1009,Positive
1010,Positive
1011,Positive
1012,Positive
1013,Positive
1014,Positive
1015,Positive
1016,Positive
1017,Negative
1018,Positive
1019,Positive
1020,Negative
1021,Positive
1022,Negative
1023,Positive
1024,Positive
1025,Negative
1026,Negative
1027,Positive
1028,Positive
1029,Negative
1030,Negative
1031,Negative
1032,Positive
1033,Positive
1034,Positive
1035,Negative
1036,Positive
1037,Positive
1038,Negative
1039,Positive
1040,Positive
1041,Positive
1042,Negative
1043,Negative
1044,Positive
1045,Positive
1046,Positive
1047,Positive
1048,Positive
1049,Negative
1050,Negative
1051,Positive
1052,Positive
1053,Positive
1054,Positive
1055,Positive
1056,Positive
1057,Positive
1058,Negative
1059,Positive
1060,Negative
1061,Positive
1062,Negative
1063,Negative
1064,Positive
1065,Positive
1066,Positive
1067,Positive
1068,Negative
1069,Positive
1070,Positive
1071,Positive
1072,Positive
1073,Positive
1074,Positive
1075,Negative
1076,Positive
1077,Positive
1078,Negative
1079,Positive
1080,Positive
1081,Positive
1082,Positive
1083,Positive
1084,Positive
1085,Negative
1086,Negative
1087,Negative
1088,Positive
1089,Positive
1090,Negative
1091,Negative
1092,Positive
1093,Negative
1094,Positive
1095,Positive
1096,Positive
1097,Negative
1098,Positive
1099,Positive
1100,Negative
1101,Positive
1102,Positive
1103,Positive
1104,Positive
1105,Negative
1106,Positive
1107,Positive
1108,Positive
1109,Positive
1110,Positive
1111,Positive
1112,Positive
1113,Negative
1114,Positive
1115,Negative
1116,Negative
1117,Positive
1118,Positive
1119,Negative
1120,Positive
1121,Positive
1122,Positive
1123,Positive
1124,Positive
1125,Negative
1126,Positive
1127,Positive
1128,Positive
1129,Negative
1130,Negative
1131,Positive
1132,Positive
1133,Positive
1134,Negative
1135,Positive
1136,Negative
1137,Positive
1138,Negative
1139,Positive
1140,Positive
1141,Positive
1142,Positive
1143,Negative
1144,Positive
1145,Negative
1146,Negative
1147,Positive
1148,Negative
1149,Positive
1150,Positive
1151,Positive
1152,Positive
1153,Positive
1154,Positive
1155,Positive
1156,Positive
1157,Positive
1158,Positive
1159,Positive
1160,Negative
1161,Positive
1162,Positive
1163,Negative
1164,Negative
1165,Positive
1166,Positive
1167,Positive
1168,Positive
1169,Positive
1170,Positive
1171,Positive
1172,Positive
1173,Positive
1174,Positive
1175,Positive
1176,Positive
1177,Positive
1178,Positive
1179,Positive
1180,Positive
1181,Positive
1182,Positive
1183,Positive
1184,Positive
1185,Positive
1186,Negative
1187,Positive
1188,Positive
1189,Positive
1190,Positive
1191,Positive
1192,Positive
1193,Positive
1194,Positive
1195,Positive
1196,Positive
1197,Positive
1198,Positive
1199,Negative
1200,Negative
1201,Positive
1202,Positive
1203,Positive
1204,Positive
1205,Positive
1206,Positive
1207,Positive
1208,Positive
1209,Positive
1210,Negative
1211,Positive
1212,Positive
1213,Positive
1214,Positive
1215,Negative
1216,Positive
1217,Positive
1218,Positive
1219,Negative
1220,Negative
1221,Positive
1222,Positive
1223,Negative
1224,Negative
1225,Positive
1226,Positive
1227,Positive
1228,Positive
1229,Positive
1230,Negative
1231,Positive
1232,Negative
1233,Positive
1234,Positive
1235,Negative
1236,Positive
1237,Negative
1238,Negative
1239,Positive
1240,Positive
1241,Positive
1242,Negative
1243,Positive
1244,Positive
1245,Positive
1246,Positive
1247,Positive
1248,Negative
1249,Negative
1250,Positive
1251,Positive
1252,Positive
1253,Positive
1254,Positive
1255,Positive
1256,Positive
1257,Negative
1258,Negative
1259,Positive
1260,Negative
1261,Positive
1262,Positive
1263,Positive
1264,Positive
1265,Negative
1266,Negative
1267,Negative
1268,Positive
1269,Positive
1270,Positive
1271,Negative
1272,Positive
1273,Negative
1274,Positive
1275,Negative
1276,Positive
1277,Negative
1278,Negative
1279,Positive
1280,Positive
1281,Positive
1282,Positive
1283,Positive
1284,Positive
1285,Positive
1286,Positive
1287,Positive
1288,Positive
1289,Positive
1290,Positive
1291,Positive
1292,Positive
1293,Negative
1294,Positive
1295,Positive
1296,Positive
1297,Positive
1298,Negative
1299,Negative
1300,Positive
1301,Positive
1302,Positive
1303,Positive
1304,Negative
1305,Positive
1306,Positive
1307,Positive
1308,Positive
1309,Negative
1310,Negative
1311,Negative
1312,Positive
1313,Positive
1314,Positive
1315,Negative
1316,Negative
1317,Positive
1318,Positive
1319,Positive
1320,Negative
1321,Positive
1322,Positive
1323,Positive
1324,Positive
1325,Positive
1326,Positive
1327,Positive
1328,Positive
1329,Positive
1330,Positive
1331,Negative
1332,Negative
1333,Negative
1334,Positive
1335,Positive
1336,Positive
1337,Positive
1338,Positive
1339,Positive
1340,Positive
1341,Positive
1342,Positive
1343,Negative
1344,Negative
1345,Positive
1346,Positive
1347,Positive
1348,Positive
1349,Positive
1350,Negative
1351,Negative
1352,Positive
1353,Positive
1354,Positive
1355,Positive
1356,Positive
1357,Positive
1358,Negative
1359,Negative
1360,Positive
1361,Positive
1362,Positive
1363,Positive
1364,Positive
1365,Negative
1366,Positive
1367,Negative
1368,Positive
1369,Negative
1370,Negative
1371,Positive
1372,Positive
1373,Positive
1374,Negative
1375,Positive
1376,Negative
1377,Negative
1378,Positive
1379,Positive
1380,Positive
1381,Positive
1382,Negative
1383,Positive
1384,Positive
1385,Negative
1386,Positive
1387,Positive
1388,Negative
1389,Positive
1390,Positive
1391,Positive
1392,Positive
1393,Positive
1394,Positive
1395,Negative
1396,Positive
1397,Positive
1398,Positive
1399,Positive
1400,Positive
1401,Positive
1402,Negative
1403,Positive
1404,Positive
1405,Positive
1406,Positive
1407,Positive
1408,Negative
1409,Positive
1410,Negative
1411,Positive
1412,Positive
1413,Positive
1414,Negative
1415,Positive
1416,Positive
1417,Positive
1418,Negative
1419,Positive
1420,Positive
1421,Positive
1422,Positive
1423,Positive
1424,Negative
1425,Positive
1426,Positive
1427,Positive
1428,Negative
1429,Negative
1430,Positive
1431,Positive
1432,Positive
1433,Positive
1434,Positive
1435,Positive
1436,Positive
1437,Positive
1438,Positive
1439,Positive
1440,Positive
1441,Positive
1442,Positive
1443,Positive
1444,Positive
1445,Positive
1446,Positive
1447,Negative
1448,Negative
1449,Positive
1450,Positive
1451,Positive
1452,Positive
1453,Positive
1454,Positive
1455,Positive
1456,Positive
1457,Positive
1458,Negative
1459,Positive
1460,Positive
1461,Negative
1462,Positive
1463,Positive
1464,Positive
1465,Positive
1466,Positive
1467,Positive
1468,Negative
1469,Positive
1470,Positive
1471,Negative
1472,Negative
1473,Negative
1474,Positive
1475,Negative
1476,Positive
1477,Positive
1478,Positive
1479,Positive
1480,Positive
1481,Negative
1482,Positive
1483,Positive
1484,Positive
1485,Positive
1486,Negative
1487,Positive
1488,Negative
1489,Negative
1490,Negative
1491,Positive
1492,Negative
1493,Negative
1494,Positive
1495,Positive
1496,Negative
1497,Positive
1498,Positive
1499,Positive
1500,Positive
1501,Positive
1502,Negative
1503,Positive
1504,Negative
1505,Positive
1506,Positive
1507,Positive
1508,Positive
1509,Positive
1510,Positive
1511,Positive
1512,Positive
1513,Positive
1514,Positive
1515,Positive
1516,Positive
1517,Positive
1518,Positive
1519,Negative
1520,Positive
1521,Positive
1522,Positive
1523,Positive
1524,Positive
1525,Positive
1526,Negative
1527,Positive
1528,Positive
1529,Positive
1530,Negative
1531,Positive
1532,Positive
1533,Positive
1534,Positive
1535,Positive
1536,Positive
1537,Negative
1538,Positive
1539,Negative
1540,Negative
1541,Negative
1542,Negative
1543,Positive
1544,Positive
1545,Positive
1546,Negative
1547,Positive
1548,Positive
1549,Positive
1550,Positive
1551,Positive
1552,Negative
1553,Positive
1554,Negative
1555,Positive
1556,Positive
1557,Negative
1558,Positive
1559,Positive
1560,Positive
1561,Negative
1562,Negative
1563,Negative
1564,Positive
1565,Positive
1566,Positive
1567,Positive
1568,Positive
1569,Positive
1570,Negative
1571,Positive
1572,Positive
1573,Positive
1574,Positive
1575,Positive
1576,Positive
1577,Positive
1578,Positive
1579,Positive
1580,Negative
1581,Positive
1582,Positive
1583,Positive
1584,Positive
1585,Positive
1586,Negative
1587,Positive
1588,Positive
1589,Positive
1590,Negative
1591,Negative
1592,Negative
1593,Positive
1594,Negative
1595,Negative
1596,Positive
1597,Negative
1598,Positive
1599,Positive
1600,Positive
1601,Positive
1602,Negative
1603,Positive
1604,Positive
1605,Negative
1606,Positive
1607,Negative
1608,Positive
1609,Positive
1610,Positive
1611,Positive
1612,Negative
1613,Positive
1614,Negative
1615,Positive
1616,Positive
1617,Positive
1618,Negative
1619,Positive
1620,Positive
1621,Negative
1622,Positive
1623,Negative
1624,Positive
1625,Positive
1626,Positive
1627,Positive
1628,Positive
1629,Positive
1630,Positive
1631,Positive
1632,Positive
1633,Positive
1634,Positive
1635,Positive
1636,Positive
1637,Positive
1638,Positive
1639,Positive
1640,Positive
1641,Negative
1642,Positive
1643,Negative
1644,Positive
1645,Positive
1646,Positive
1647,Negative
1648,Positive
1649,Negative
1650,Negative
1651,Positive
1652,Positive
1653,Positive
1654,Positive
1655,Negative
1656,Positive
1657,Positive
1658,Positive
1659,Positive
1660,Positive
1661,Positive
1662,Positive
1663,Negative
1664,Negative
1665,Positive
1666,Positive
1667,Negative
1668,Positive
1669,Negative
1670,Positive
1671,Negative
1672,Positive
1673,Positive
1674,Positive
1675,Positive
1676,Positive
1677,Negative
1678,Positive
1679,Positive
1680,Positive
1681,Negative
1682,Positive
1683,Positive
1684,Positive
1685,Negative
1686,Negative
1687,Positive
1688,Positive
1689,Positive
1690,Positive
1691,Positive
1692,Negative
1693,Positive
1694,Positive
1695,Positive
1696,Positive
1697,Positive
1698,Negative
1699,Positive
1700,Positive
1701,Negative
1702,Positive
1703,Positive
1704,Positive
1705,Positive
1706,Positive
1707,Positive
1708,Positive
1709,Positive
1710,Positive
1711,Negative
1712,Positive
1713,Positive
1714,Positive
1715,Positive
1716,Positive
1717,Positive
1718,Positive
1719,Positive
1720,Positive
1721,Positive
1722,Negative
1723,Positive
1724,Positive
1725,Negative
1726,Negative
1727,Positive
1728,Positive
1729,Positive
1730,Positive
1731,Positive
1732,Negative
1733,Negative
1734,Positive
1735,Positive
1736,Positive
1737,Positive
1738,Positive
1739,Negative
1740,Positive
1741,Positive
1742,Negative
1743,Positive
1744,Positive
1745,Positive
1746,Negative
1747,Positive
1748,Positive
1749,Negative
1750,Positive
1751,Positive
1752,Negative
1753,Positive
1754,Positive
1755,Positive
1756,Positive
1757,Negative
1758,Negative
1759,Negative
1760,Positive
1761,Positive
1762,Positive
1763,Negative
1764,Negative
1765,Positive
1766,Positive
1767,Negative
1768,Positive
1769,Negative
1770,Positive
1771,Positive
1772,Negative
1773,Positive
1774,Negative
1775,Positive
1776,Positive
1777,Negative
1778,Positive
1779,Positive
1780,Negative
1781,Positive
1782,Positive
1783,Positive
1784,Negative
1785,Negative
1786,Positive
1787,Positive
1788,Negative
1789,Negative
1790,Positive
1791,Positive
1792,Positive
1793,Positive
1794,Positive
1795,Positive
1796,Positive
1797,Positive
1798,Positive
1799,Positive
1800,Negative
1801,Positive
1802,Positive
1803,Negative
1804,Negative
1805,Negative
1806,Positive
1807,Positive
1808,Negative
1809,Positive
1810,Positive
1811,Positive
1812,Positive
1813,Negative
1814,Negative
1815,Negative
1816,Positive
1817,Positive
1818,Negative
1819,Positive
1820,Negative
1821,Positive
1822,Negative
1823,Negative
1824,Positive
1825,Negative
1826,Positive
1827,Negative
1828,Positive
1829,Positive
1830,Positive
1831,Positive
1832,Positive
1833,Positive
1834,Positive
1835,Negative
1836,Positive
1837,Positive
1838,Negative
1839,Positive
1840,Positive
1841,Positive
1842,Positive
1843,Positive
1844,Negative
1845,Negative
1846,Positive
1847,Positive
1848,Positive
1849,Negative
1850,Negative
1851,Positive
1852,Positive
1853,Positive
1854,Positive
1855,Positive
1856,Positive
1857,Positive
1858,Positive
1859,Positive
1860,Positive
1861,Negative
1862,Negative
1863,Positive
1864,Positive
1865,Positive
1866,Positive
1867,Positive
1868,Positive
1869,Negative
1870,Positive
1871,Positive
1872,Positive
1873,Positive
1874,Negative
1875,Positive
1876,Positive
1877,Positive
1878,Negative
1879,Positive
1880,Positive
1881,Positive
1882,Negative
1883,Positive
1884,Negative
1885,Negative
1886,Positive
1887,Positive
1888,Positive
1889,Positive
1890,Positive
1891,Positive
1892,Positive
1893,Positive
1894,Positive
1895,Positive
1896,Positive
1897,Positive
1898,Positive
1899,Positive
1900,Positive
1901,Positive
1902,Positive
1903,Negative
1904,Negative
1905,Positive
1906,Positive
1907,Positive
1908,Negative
1909,Positive
1910,Positive
1911,Positive
1912,Positive
1913,Negative
1914,Negative
1915,Positive
1916,Positive
1917,Positive
1918,Negative
1919,Positive
1920,Positive
1921,Positive
1922,Positive
1923,Positive
1924,Negative
1925,Positive
1926,Positive
1927,Positive
1928,Positive
1929,Negative
1930,Positive
1931,Positive
1932,Positive
1933,Positive
1934,Positive
1935,Positive
1936,Positive
1937,Negative
1938,Negative
1939,Positive
1940,Negative
1941,Positive
1942,Negative
1943,Positive
1944,Positive
1945,Positive
1946,Positive
1947,Positive
1948,Negative
1949,Positive
1950,Positive
1951,Positive
1952,Positive
1953,Positive
1954,Positive
1955,Positive
1956,Positive
1957,Positive
1958,Negative
1959,Positive
1960,Negative
1961,Positive
1962,Positive
1963,Positive
1964,Positive
1965,Positive
1966,Positive
1967,Positive
1968,Positive
1969,Positive
1970,Negative
1971,Negative
1972,Negative
1973,Positive
1974,Positive
1975,Positive
1976,Positive
1977,Positive
1978,Positive
1979,Positive
1980,Positive
1981,Positive
1982,Positive
1983,Negative
1984,Positive
1985,Positive
1986,Positive
1987,Negative
1988,Positive
1989,Negative
1990,Positive
1991,Positive
1992,Positive
1993,Positive
1994,Positive
1995,Positive
1996,Positive
1997,Positive
1998,Positive
1999,Negative
2000,Positive
2001,Negative
2002,Positive
2003,Positive
2004,Positive
2005,Positive
2006,Positive
2007,Positive
2008,Positive
2009,Positive
2010,Positive
2011,Positive
2012,Positive
2013,Negative
2014,Negative
2015,Positive
2016,Positive
2017,Positive
2018,Positive
2019,Positive
2020,Positive
2021,Positive
2022,Positive
2023,Positive
2024,Positive
2025,Positive
2026,Positive
2027,Positive
2028,Negative
2029,Negative
2030,Positive
2031,Positive
2032,Negative
2033,Negative
2034,Negative
2035,Negative
2036,Positive
2037,Negative
2038,Positive
2039,Positive
2040,Positive
2041,Positive
2042,Positive
2043,Positive
2044,Positive
2045,Positive
2046,Positive
2047,Negative
2048,Negative
2049,Positive
2050,Negative
2051,Positive
2052,Positive
2053,Positive
2054,Positive
2055,Positive
2056,Positive
2057,Positive
2058,Negative
2059,Positive
2060,Positive
2061,Negative
2062,Negative
2063,Positive
2064,Negative
2065,Negative
2066,Positive
2067,Negative
2068,Negative
2069,Negative
2070,Positive
2071,Positive
2072,Positive
2073,Positive
2074,Positive
2075,Negative
2076,Negative
2077,Negative
2078,Positive
2079,Positive
2080,Positive
2081,Positive
2082,Negative
2083,Negative
2084,Positive
2085,Positive
2086,Positive
2087,Negative
2088,Negative
2089,Positive
2090,Negative
2091,Positive
2092,Positive
2093,Negative
2094,Positive
2095,Positive
2096,Positive
2097,Positive
2098,Positive
2099,Positive
2100,Negative
2101,Positive
2102,Positive
2103,Positive
2104,Positive
2105,Positive
2106,Positive
2107,Positive
2108,Positive
2109,Negative
2110,Negative
2111,Positive
2112,Positive
2113,Negative
2114,Positive
2115,Positive
2116,Positive
2117,Negative
2118,Negative
2119,Negative
2120,Positive
2121,Positive
2122,Negative
2123,Positive
2124,Positive
2125,Positive
2126,Positive
2127,Positive
2128,Positive
2129,Positive
2130,Positive
2131,Positive
2132,Positive
2133,Positive
2134,Negative
2135,Positive
2136,Positive
2137,Positive
2138,Positive
2139,Positive
2140,Positive
